PO_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Quantity_Ordered,Quantity_Received,Unit_Cost,PO_Status
PO_104014,SUP_080,PROD_0240,06-08-2024,2024-08-16,2024-08-14,1432,1401,137,Closed
PO_104015,SUP_123,PROD_0192,26-06-2024,2024-07-01,2024-07-05,1850,1575,375,Delayed
PO_104016,SUP_157,PROD_0205,2024/10/12,2024-10-26,2024-11-01,678,601,377,Open
PO_104017,SUP_033,PROD_0037,2024/08/21,2024-09-07,2024-09-12,952,869,400,Delayed
PO_104018,SUP_066,PROD_0283,2024/01/06,2024-01-21,2024-01-27,834,743,77,Delayed
PO_104019,SUP_086,PROD_0173,02-07-2024,2024-07-15,2024-07-14,433,380,500,Closed
PO_104020,SUP_025,PROD_0298,06-04-2024,2024-04-12,2024-04-14,1354,1255,74,Closed
PO_104021,SUP_026,PROD_0014,2024/12/03,2024-12-19,2024-12-17,1985,1897,422,Open
PO_104022,SUP_110,PROD_0118,2024/06/07,2024-06-22,2024-06-20,1477,1357,157,Open
PO_104023,SUP_126,PROD_0122,05-11-2024,2024-11-10,2024-11-12,1603,1489,55,Closed
PO_104024,SUP_125,PROD_0258,2024/03/13,2024-03-25,2024-03-26,375,368,254,Open
PO_104025,SUP_029,PROD_0072,2024/01/21,2024-02-01,2024-01-31,543,527,364,Closed
PO_104026,SUP_146,PROD_0118,2024/08/13,2024-08-20,2024-08-25,1771,1685,358,Open
PO_104027,SUP_031,PROD_0037,2024/12/11,2024-12-30,2025-01-01,1896,1693,111,Open
PO_104028,SUP_056,PROD_0037,11-06-2024,2024-06-29,2024-06-29,1651,1425,478,Open
PO_104029,SUP_137,PROD_0258,06-11-2024,2024-11-17,2024-11-17,315,292,499,Closed
PO_104030,SUP_149,PROD_0133,03-05-2024,2024-05-09,2024-05-12,1599,1531,432,Closed
PO_104031,SUP_063,PROD_0214,2024/01/14,2024-01-26,2024-01-31,295,269,300,Delayed
PO_104032,SUP_129,PROD_0079,09-07-2024,2024-07-16,2024-07-13,1979,1837,62,Closed
PO_104033,SUP_035,PROD_0266,27-12-2024,2025-01-09,2025-01-06,1214,1098,84,Open
PO_104034,SUP_162,PROD_0099,02-02-2024,2024-02-20,2024-02-25,1063,950,312,Closed
PO_104035,SUP_006,PROD_0144,24-05-2024,2024-06-13,2024-06-10,529,473,380,Delayed
PO_104036,SUP_079,PROD_0067,08-06-2024,2024-06-28,2024-06-29,536,468,410,Closed
PO_104037,SUP_076,PROD_0203,2024/07/29,2024-08-14,2024-08-12,1883,1600,63,Closed
PO_104038,SUP_094,PROD_0171,07-01-2024,2024-01-21,2024-01-19,508,489,102,Delayed
PO_104039,SUP_038,PROD_0066,2024/06/04,2024-06-13,2024-06-10,1576,1512,281,Closed
PO_104040,SUP_119,PROD_0067,2024/11/01,2024-11-17,2024-11-20,1646,1567,480,Closed
PO_104041,SUP_154,PROD_0287,2024/09/07,2024-09-24,2024-09-22,1555,1470,307,Delayed
PO_104042,SUP_095,PROD_0033,2024/09/11,2024-09-30,2024-10-04,967,876,283,Delayed
PO_104043,SUP_138,PROD_0044,02-09-2024,2024-09-21,2024-09-19,363,342,444,Delayed
PO_104044,SUP_058,PROD_0020,2024/04/24,2024-05-13,2024-05-12,185,165,182,Open
PO_104045,SUP_131,PROD_0044,2024/02/29,2024-03-13,2024-03-15,799,761,418,Delayed
PO_104046,SUP_176,PROD_0016,2024/08/21,2024-09-02,2024-09-03,332,313,315,Delayed
PO_104047,SUP_161,PROD_0055,02-12-2024,2024-12-19,2024-12-20,1590,1440,386,Open
PO_104048,SUP_139,PROD_0167,12-06-2024,2024-06-27,2024-07-03,494,449,331,Delayed
PO_104049,SUP_154,PROD_0098,2024/07/19,2024-07-28,2024-07-25,840,812,182,Closed
PO_104050,SUP_065,PROD_0016,2024/10/25,2024-11-04,2024-11-08,266,252,385,Closed
PO_104051,SUP_014,PROD_0240,21-09-2024,2024-10-06,2024-10-09,1935,1682,273,Open
PO_104052,SUP_176,PROD_0178,10-04-2024,2024-04-29,2024-05-04,1444,1318,182,Delayed
PO_104053,SUP_069,PROD_0145,2024/11/28,2024-12-14,2024-12-16,1647,1638,152,Closed
PO_104054,SUP_135,PROD_0276,2024/08/18,2024-09-05,2024-09-09,1058,1049,397,Closed
PO_104055,SUP_117,PROD_0072,2024/11/25,2024-12-04,2024-12-02,1661,1584,56,Delayed
PO_104056,SUP_127,PROD_0035,2024/01/05,2024-01-18,2024-01-15,1674,1674,427,Closed
PO_104057,SUP_172,PROD_0252,29-03-2024,2024-04-12,2024-04-15,316,302,392,Delayed
PO_104058,SUP_080,PROD_0283,2024/01/08,2024-01-21,2024-01-19,1918,1848,51,Open
PO_104059,SUP_039,PROD_0222,2024/09/04,2024-09-11,2024-09-16,956,844,171,Open
PO_104060,SUP_107,PROD_0241,2024/06/02,2024-06-22,2024-06-19,1524,1316,172,Closed
PO_104061,SUP_060,PROD_0125,2024/01/09,2024-01-17,2024-01-22,1048,930,278,Open
PO_104062,SUP_194,PROD_0015,25-08-2024,2024-08-31,2024-09-01,1450,1350,190,Closed
PO_104063,SUP_145,PROD_0248,2024/03/09,2024-03-23,2024-03-26,1450,1400,256,Open
PO_104064,SUP_059,PROD_0263,03-11-2024,2024-11-09,2024-11-09,1408,1221,437,Open
PO_104065,SUP_073,PROD_0240,2024/08/14,2024-08-23,2024-08-24,927,792,470,Open
PO_104066,SUP_131,PROD_0219,27-09-2024,2024-10-05,2024-10-03,1492,1464,138,Open
PO_104067,SUP_092,PROD_0195,05-05-2024,2024-05-14,2024-05-14,271,253,456,Closed
PO_104068,SUP_122,PROD_0030,2024/09/18,2024-09-26,2024-09-25,1049,896,228,Closed
PO_104069,SUP_040,PROD_0182,2024/05/18,2024-05-30,2024-06-03,654,603,141,Delayed
PO_104070,SUP_177,PROD_0170,2024/08/28,2024-09-11,2024-09-08,1764,1606,446,Open
PO_104071,SUP_053,PROD_0064,2024/03/11,2024-03-26,2024-03-24,1892,1645,372,Open
PO_104072,SUP_007,PROD_0071,2024/05/12,2024-05-20,2024-05-18,332,283,343,Open
PO_104073,SUP_150,PROD_0105,06-01-2024,2024-01-26,2024-01-24,607,521,417,Closed
PO_104074,SUP_042,PROD_0218,03-07-2024,2024-07-12,2024-07-11,254,243,385,Delayed
PO_104075,SUP_081,PROD_0218,2024/05/05,2024-05-21,2024-05-21,1247,1089,175,Closed
PO_104076,SUP_184,PROD_0160,2024/07/28,2024-08-05,2024-08-07,1468,1316,431,Delayed
PO_104077,SUP_085,PROD_0162,2024/03/13,2024-03-31,2024-03-29,1193,1067,180,Open
PO_104078,SUP_160,PROD_0189,2024/06/11,2024-06-20,2024-06-23,1185,1022,105,Delayed
PO_104079,SUP_080,PROD_0017,2024/02/24,2024-03-08,2024-03-14,1288,1140,458,Closed
PO_104080,SUP_090,PROD_0262,2024/03/09,2024-03-20,2024-03-22,1236,1064,229,Delayed
PO_104081,SUP_008,PROD_0254,15-04-2024,2024-04-30,2024-04-29,1140,1049,305,Closed
PO_104082,SUP_116,PROD_0109,2024/09/11,2024-09-18,2024-09-24,1505,1371,491,Open
PO_104083,SUP_122,PROD_0253,2024/05/30,2024-06-08,2024-06-10,470,461,183,Open
PO_104084,SUP_151,PROD_0126,09-05-2024,2024-05-23,2024-05-24,1258,1077,239,Open
PO_104085,SUP_146,PROD_0273,06-08-2024,2024-08-20,2024-08-17,199,196,262,Delayed
PO_104086,SUP_190,PROD_0235,10-03-2024,2024-03-27,2024-03-28,1218,1128,262,Open
PO_104087,SUP_144,PROD_0181,2024/04/16,2024-05-06,2024-05-10,1315,1283,156,Open
PO_104088,SUP_006,PROD_0131,30-11-2024,2024-12-17,2024-12-14,1293,1105,91,Open
PO_104089,SUP_155,PROD_0223,2024/03/21,2024-04-06,2024-04-07,1758,1516,221,Closed
PO_104090,SUP_057,PROD_0073,2024/08/10,2024-08-16,2024-08-22,1807,1664,354,Open
PO_104091,SUP_093,PROD_0054,2024/01/16,2024-02-04,2024-02-10,393,379,243,Open
PO_104092,SUP_056,PROD_0068,2024/05/31,2024-06-11,2024-06-09,1504,1373,241,Closed
PO_104093,SUP_153,PROD_0261,2024/11/28,2024-12-10,2024-12-16,708,668,166,Open
PO_104094,SUP_176,PROD_0125,16-05-2024,2024-05-25,2024-05-29,1240,1163,333,Closed
PO_104095,SUP_079,PROD_0182,12-09-2024,2024-09-25,2024-10-01,948,895,411,Open
PO_104096,SUP_028,PROD_0253,16-09-2024,2024-09-24,2024-09-23,1018,938,411,Delayed
PO_104097,SUP_034,PROD_0075,2024/12/03,2024-12-12,2024-12-16,1593,1592,94,Delayed
PO_104098,SUP_101,PROD_0067,2024/05/23,2024-05-28,2024-05-27,536,515,347,Open
PO_104099,SUP_008,PROD_0142,22-02-2024,2024-03-12,2024-03-15,1980,1703,457,Open
PO_104100,SUP_097,PROD_0119,18-07-2024,2024-08-02,2024-08-04,303,289,81,Closed
PO_104101,SUP_034,PROD_0273,2024/03/03,2024-03-08,2024-03-10,113,101,109,Closed
PO_104102,SUP_135,PROD_0070,01-09-2024,2024-09-15,2024-09-17,1303,1220,222,Open
PO_104103,SUP_082,PROD_0136,2024/09/08,2024-09-28,2024-09-29,473,429,145,Closed
PO_104104,SUP_113,PROD_0267,23-11-2024,2024-12-12,2024-12-12,1597,1412,443,Delayed
PO_104105,SUP_004,PROD_0071,02-08-2024,2024-08-12,2024-08-10,1789,1714,216,Closed
PO_104106,SUP_161,PROD_0129,07-09-2024,2024-09-26,2024-09-25,238,235,171,Open
PO_104107,SUP_093,PROD_0183,18-10-2024,2024-11-04,2024-11-06,543,521,487,Closed
PO_104108,SUP_144,PROD_0100,2024/02/27,2024-03-03,2024-03-05,471,408,42,Delayed
PO_104109,SUP_093,PROD_0027,2024/08/20,2024-09-01,2024-08-29,1462,1363,454,Delayed
PO_104110,SUP_059,PROD_0054,2024/04/17,2024-04-29,2024-05-03,1020,900,475,Delayed
PO_104111,SUP_088,PROD_0027,31-08-2024,2024-09-11,2024-09-12,275,243,419,Delayed
PO_104112,SUP_179,PROD_0014,2024/12/19,2025-01-07,2025-01-09,1342,1274,367,Closed
PO_104113,SUP_045,PROD_0015,29-07-2024,2024-08-03,2024-07-31,1344,1285,70,Delayed
PO_104114,SUP_032,PROD_0268,2024/11/17,2024-12-07,2024-12-05,1884,1743,120,Open
PO_104115,SUP_106,PROD_0020,02-04-2024,2024-04-14,2024-04-20,1417,1237,398,Closed
PO_104116,SUP_160,PROD_0265,2024/04/17,2024-04-24,2024-04-26,1760,1733,357,Open
PO_104117,SUP_051,PROD_0086,2024/02/28,2024-03-18,2024-03-20,1012,910,444,Closed
PO_104118,SUP_073,PROD_0035,2024/10/09,2024-10-15,2024-10-18,1868,1825,41,Open
PO_104119,SUP_013,PROD_0228,2024/01/07,2024-01-17,2024-01-18,349,328,153,Delayed
PO_104120,SUP_125,PROD_0167,2024/10/06,2024-10-24,2024-10-28,1430,1302,218,Delayed
PO_104121,SUP_025,PROD_0156,2024/10/04,2024-10-19,2024-10-16,1303,1192,213,Closed
PO_104122,SUP_160,PROD_0150,31-05-2024,2024-06-19,2024-06-18,1945,1854,167,Closed
PO_104123,SUP_032,PROD_0148,16-08-2024,2024-08-26,2024-08-31,979,866,213,Closed
PO_104124,SUP_012,PROD_0133,2024/06/06,2024-06-18,2024-06-23,653,606,431,Closed
PO_104125,SUP_076,PROD_0104,24-02-2024,2024-03-15,2024-03-18,634,611,379,Open
PO_104126,SUP_114,PROD_0285,2024/02/24,2024-03-13,2024-03-16,1019,1009,171,Delayed
PO_104127,SUP_179,PROD_0185,2024/12/21,2025-01-08,2025-01-14,1146,1110,416,Open
PO_104128,SUP_102,PROD_0224,16-08-2024,2024-08-29,2024-09-04,254,244,424,Delayed
PO_104129,SUP_061,PROD_0297,18-03-2024,2024-04-05,2024-04-06,287,271,298,Delayed
PO_104130,SUP_041,PROD_0143,08-11-2024,2024-11-23,2024-11-23,1030,1022,282,Closed
PO_104131,SUP_134,PROD_0076,2024/02/26,2024-03-15,2024-03-16,829,822,386,Open
PO_104132,SUP_075,PROD_0021,06-05-2024,2024-05-25,2024-05-30,129,124,178,Delayed
PO_104133,SUP_115,PROD_0192,2024/10/28,2024-11-08,2024-11-11,805,734,74,Delayed
PO_104134,SUP_199,PROD_0113,01-04-2024,2024-04-19,2024-04-25,385,369,427,Delayed
PO_104135,SUP_037,PROD_0187,22-03-2024,2024-04-11,2024-04-11,801,729,437,Open
PO_104136,SUP_142,PROD_0175,04-04-2024,2024-04-11,2024-04-10,1846,1803,167,Delayed
PO_104137,SUP_181,PROD_0157,16-09-2024,2024-10-02,2024-10-08,335,295,228,Open
PO_104138,SUP_186,PROD_0001,2024/07/17,2024-08-03,2024-07-31,114,106,337,Open
PO_104139,SUP_053,PROD_0016,02-10-2024,2024-10-13,2024-10-16,1438,1273,350,Open
PO_104140,SUP_151,PROD_0264,07-02-2024,2024-02-19,2024-02-22,792,714,374,Open
PO_104141,SUP_114,PROD_0226,2024/10/01,2024-10-14,2024-10-20,1922,1647,387,Delayed
PO_104142,SUP_097,PROD_0051,12-09-2024,2024-09-18,2024-09-21,190,187,52,Open
PO_104143,SUP_188,PROD_0041,2024/05/02,2024-05-14,2024-05-18,164,162,66,Delayed
PO_104144,SUP_022,PROD_0196,2024/09/06,2024-09-20,2024-09-21,503,457,238,Delayed
PO_104145,SUP_092,PROD_0245,25-12-2024,2025-01-13,2025-01-16,481,470,487,Open
PO_104146,SUP_110,PROD_0063,2024/01/04,2024-01-19,2024-01-20,867,774,466,Open
PO_104147,SUP_130,PROD_0186,03-10-2024,2024-10-23,2024-10-24,237,215,180,Delayed
PO_104148,SUP_129,PROD_0241,2024/02/02,2024-02-15,2024-02-13,1586,1392,415,Open
PO_104149,SUP_035,PROD_0105,2024/04/16,2024-04-29,2024-05-05,452,412,82,Delayed
PO_104150,SUP_004,PROD_0237,2024/10/26,2024-11-05,2024-11-03,743,720,328,Closed
PO_104151,SUP_131,PROD_0133,18-04-2024,2024-04-27,2024-04-24,692,687,407,Open
PO_104152,SUP_171,PROD_0137,2024/08/02,2024-08-21,2024-08-25,245,215,226,Delayed
PO_104153,SUP_141,PROD_0119,25-08-2024,2024-09-11,2024-09-14,114,114,191,Closed
PO_104154,SUP_126,PROD_0231,2024/02/20,2024-03-08,2024-03-09,858,831,265,Open
PO_104155,SUP_101,PROD_0024,30-08-2024,2024-09-17,2024-09-20,920,872,480,Closed
PO_104156,SUP_083,PROD_0095,05-01-2024,2024-01-20,2024-01-19,1300,1123,263,Open
PO_104157,SUP_127,PROD_0271,2024/07/05,2024-07-11,2024-07-12,1273,1116,359,Delayed
PO_104158,SUP_071,PROD_0073,12-10-2024,2024-11-01,2024-10-31,1058,941,224,Closed
PO_104159,SUP_156,PROD_0088,08-08-2024,2024-08-15,2024-08-20,840,790,394,Delayed
PO_104160,SUP_009,PROD_0032,2024/08/27,2024-09-08,2024-09-13,984,933,441,Open
PO_104161,SUP_010,PROD_0126,12-03-2024,2024-03-26,2024-03-29,1863,1666,261,Closed
PO_104162,SUP_049,PROD_0291,2024/05/11,2024-05-23,2024-05-20,497,452,85,Closed
PO_104163,SUP_131,PROD_0135,2024/01/11,2024-01-18,2024-01-16,1987,1698,97,Open
PO_104164,SUP_128,PROD_0164,30-06-2024,2024-07-13,2024-07-18,1189,1105,205,Closed
PO_104165,SUP_088,PROD_0039,22-12-2024,2025-01-05,2025-01-07,414,386,331,Closed
PO_104166,SUP_134,PROD_0109,2024/07/29,2024-08-17,2024-08-18,809,727,272,Closed
PO_104167,SUP_169,PROD_0124,2024/08/19,2024-08-30,2024-09-04,1034,962,404,Open
PO_104168,SUP_053,PROD_0278,22-07-2024,2024-08-09,2024-08-15,984,983,488,Open
PO_104169,SUP_037,PROD_0168,2024/12/29,2025-01-16,2025-01-17,239,227,277,Closed
PO_104170,SUP_029,PROD_0222,2024/12/20,2024-12-28,2025-01-03,1358,1187,423,Open
PO_104171,SUP_152,PROD_0101,2024/08/05,2024-08-19,2024-08-23,962,917,400,Delayed
PO_104172,SUP_030,PROD_0249,2024/10/01,2024-10-15,2024-10-14,983,952,308,Closed
PO_104173,SUP_013,PROD_0047,2024/08/10,2024-08-30,2024-09-05,1588,1557,469,Closed
PO_104174,SUP_159,PROD_0161,08-03-2024,2024-03-28,2024-03-26,1342,1324,428,Delayed
PO_104175,SUP_117,PROD_0082,2024/12/12,2024-12-21,2024-12-18,484,423,316,Closed
PO_104176,SUP_091,PROD_0196,2024/03/04,2024-03-20,2024-03-18,1271,1123,61,Open
PO_104177,SUP_087,PROD_0218,18-05-2024,2024-06-05,2024-06-04,408,372,58,Closed
PO_104178,SUP_134,PROD_0080,19-11-2024,2024-12-01,2024-12-07,534,489,387,Closed
PO_104179,SUP_024,PROD_0142,2024/03/08,2024-03-25,2024-03-24,761,647,163,Closed
PO_104180,SUP_135,PROD_0146,2024/01/28,2024-02-17,2024-02-19,741,637,477,Delayed
PO_104181,SUP_077,PROD_0098,20-05-2024,2024-05-30,2024-05-27,389,378,492,Open
PO_104182,SUP_191,PROD_0109,2024/01/26,2024-02-15,2024-02-16,855,789,47,Closed
PO_104183,SUP_120,PROD_0013,2024/09/20,2024-09-26,2024-10-02,1410,1233,491,Open
PO_104184,SUP_007,PROD_0007,18-05-2024,2024-05-23,2024-05-24,2000,1939,443,Open
PO_104185,SUP_062,PROD_0067,2024/02/19,2024-02-29,2024-02-29,1487,1456,208,Open
PO_104186,SUP_113,PROD_0204,31-08-2024,2024-09-12,2024-09-16,993,860,221,Open
PO_104187,SUP_080,PROD_0286,06-03-2024,2024-03-25,2024-03-27,1074,939,155,Open
PO_104188,SUP_028,PROD_0174,27-08-2024,2024-09-04,2024-09-03,1961,1792,239,Delayed
PO_104189,SUP_014,PROD_0072,21-04-2024,2024-04-30,2024-05-06,645,556,131,Open
PO_104190,SUP_057,PROD_0128,2024/01/31,2024-02-08,2024-02-08,1911,1649,170,Open
PO_104191,SUP_157,PROD_0170,2024/03/21,2024-04-10,2024-04-16,1850,1830,419,Closed
PO_104192,SUP_145,PROD_0036,2024/05/27,2024-06-15,2024-06-19,486,429,150,Delayed
PO_104193,SUP_029,PROD_0076,2024/11/05,2024-11-11,2024-11-11,1021,980,97,Open
PO_104194,SUP_119,PROD_0045,02-11-2024,2024-11-14,2024-11-20,1527,1370,443,Closed
PO_104195,SUP_009,PROD_0201,2024/02/13,2024-02-20,2024-02-23,1479,1476,135,Delayed
PO_104196,SUP_071,PROD_0129,10-12-2024,2024-12-25,2024-12-31,281,250,63,Open
PO_104197,SUP_042,PROD_0289,08-05-2024,2024-05-19,2024-05-22,646,602,188,Delayed
PO_104198,SUP_182,PROD_0004,2024/02/17,2024-03-01,2024-02-29,420,364,393,Open
PO_104199,SUP_102,PROD_0257,2024/11/18,2024-11-27,2024-11-26,1983,1807,495,Open
PO_104200,SUP_115,PROD_0280,2024/03/21,2024-04-09,2024-04-14,196,176,473,Delayed
PO_104201,SUP_193,PROD_0191,03-09-2024,2024-09-11,2024-09-08,1332,1187,151,Closed
PO_104202,SUP_109,PROD_0109,08-01-2024,2024-01-14,2024-01-20,188,179,500,Closed
PO_104203,SUP_104,PROD_0190,24-06-2024,2024-07-12,2024-07-16,1013,1002,492,Open
PO_104204,SUP_119,PROD_0015,02-03-2024,2024-03-22,2024-03-21,1232,1108,376,Open
PO_104205,SUP_097,PROD_0182,2024/05/20,2024-06-07,2024-06-07,551,551,134,Delayed
PO_104206,SUP_189,PROD_0103,2024/07/30,2024-08-13,2024-08-11,784,708,191,Closed
PO_104207,SUP_194,PROD_0035,2024/08/26,2024-09-10,2024-09-14,517,504,200,Open
PO_104208,SUP_181,PROD_0290,25-02-2024,2024-03-16,2024-03-19,1265,1167,385,Delayed
PO_104209,SUP_164,PROD_0118,2024/07/28,2024-08-12,2024-08-15,125,113,61,Open
PO_104210,SUP_070,PROD_0265,10-06-2024,2024-06-19,2024-06-18,1266,1141,471,Delayed
PO_104211,SUP_033,PROD_0167,12-03-2024,2024-03-19,2024-03-16,1254,1088,121,Delayed
PO_104212,SUP_185,PROD_0102,2024/05/15,2024-05-30,2024-06-01,1082,1035,340,Delayed
PO_104213,SUP_018,PROD_0146,07-03-2024,2024-03-19,2024-03-23,912,811,251,Open
PO_104214,SUP_012,PROD_0280,2024/06/06,2024-06-17,2024-06-14,478,415,356,Closed
PO_104215,SUP_005,PROD_0103,06-09-2024,2024-09-15,2024-09-14,1309,1204,326,Delayed
PO_104216,SUP_164,PROD_0190,17-03-2024,2024-03-31,2024-03-31,1341,1147,118,Closed
PO_104217,SUP_067,PROD_0014,10-12-2024,2024-12-24,2024-12-30,907,887,499,Open
PO_104218,SUP_120,PROD_0276,2024/12/12,2024-12-27,2024-12-27,1335,1188,67,Delayed
PO_104219,SUP_007,PROD_0026,2024/12/02,2024-12-16,2024-12-20,925,898,274,Delayed
PO_104220,SUP_097,PROD_0159,2024/03/20,2024-04-03,2024-04-04,917,835,260,Open
PO_104221,SUP_105,PROD_0259,16-12-2024,2024-12-21,2024-12-27,1397,1227,198,Delayed
PO_104222,SUP_086,PROD_0219,2024/07/01,2024-07-06,2024-07-11,769,674,211,Delayed
PO_104223,SUP_038,PROD_0108,2024/09/01,2024-09-11,2024-09-14,878,782,329,Open
PO_104224,SUP_184,PROD_0212,2024/08/17,2024-08-27,2024-08-31,601,579,363,Delayed
PO_104225,SUP_120,PROD_0091,2024/11/06,2024-11-16,2024-11-20,212,192,412,Delayed
PO_104226,SUP_111,PROD_0214,2024/12/14,2024-12-26,2024-12-27,1406,1296,168,Closed
PO_104227,SUP_099,PROD_0045,2024/01/24,2024-02-09,2024-02-07,710,672,346,Closed
PO_104228,SUP_194,PROD_0267,2024/07/12,2024-07-29,2024-07-28,1128,1091,456,Open
PO_104229,SUP_066,PROD_0010,2024/11/11,2024-11-21,2024-11-22,613,552,349,Delayed
PO_104230,SUP_083,PROD_0214,2024/11/28,2024-12-14,2024-12-12,1165,1012,258,Closed
PO_104231,SUP_139,PROD_0117,2024/12/07,2024-12-21,2024-12-22,196,188,475,Delayed
PO_104232,SUP_102,PROD_0297,30-04-2024,2024-05-08,2024-05-13,607,539,318,Open
PO_104233,SUP_053,PROD_0253,28-08-2024,2024-09-15,2024-09-21,239,234,451,Delayed
PO_104234,SUP_041,PROD_0015,2024/05/06,2024-05-11,2024-05-09,1689,1454,384,Open
PO_104235,SUP_002,PROD_0079,20-04-2024,2024-04-28,2024-05-03,1665,1476,227,Delayed
PO_104236,SUP_063,PROD_0203,2024/02/20,2024-03-07,2024-03-06,542,541,77,Delayed
PO_104237,SUP_046,PROD_0041,2024/04/21,2024-04-28,2024-04-29,1672,1463,42,Open
PO_104238,SUP_110,PROD_0248,2024/01/24,2024-02-03,2024-02-03,350,308,321,Closed
PO_104239,SUP_063,PROD_0051,27-02-2024,2024-03-08,2024-03-14,812,774,349,Open
PO_104240,SUP_004,PROD_0004,2024/09/05,2024-09-20,2024-09-23,1951,1660,334,Delayed
PO_104241,SUP_055,PROD_0090,23-02-2024,2024-03-01,2024-03-05,870,814,484,Open
PO_104242,SUP_200,PROD_0247,2024/09/28,2024-10-10,2024-10-11,547,478,441,Open
PO_104243,SUP_159,PROD_0060,07-02-2024,2024-02-22,2024-02-23,1572,1365,292,Open
PO_104244,SUP_037,PROD_0273,16-11-2024,2024-11-22,2024-11-27,1026,919,45,Closed
PO_104245,SUP_188,PROD_0267,2024/05/10,2024-05-16,2024-05-13,1376,1171,161,Delayed
PO_104246,SUP_053,PROD_0086,13-04-2024,2024-04-27,2024-05-03,1413,1229,98,Open
PO_104247,SUP_182,PROD_0110,2024/12/07,2024-12-12,2024-12-09,867,781,480,Open
PO_104248,SUP_194,PROD_0180,2024/12/23,2024-12-30,2025-01-04,578,514,111,Delayed
PO_104249,SUP_011,PROD_0084,2024/08/18,2024-09-04,2024-09-03,839,724,115,Closed
PO_104250,SUP_075,PROD_0085,27-02-2024,2024-03-06,2024-03-09,1057,1033,328,Delayed
PO_104251,SUP_192,PROD_0043,20-04-2024,2024-04-30,2024-05-03,1111,1046,387,Open
PO_104252,SUP_120,PROD_0275,2024/09/15,2024-09-23,2024-09-21,1744,1692,261,Delayed
PO_104253,SUP_130,PROD_0204,10-03-2024,2024-03-15,2024-03-14,755,752,89,Open
PO_104254,SUP_044,PROD_0021,27-03-2024,2024-04-14,2024-04-18,578,569,439,Delayed
PO_104255,SUP_087,PROD_0107,2024/06/02,2024-06-09,2024-06-13,1504,1442,453,Closed
PO_104256,SUP_134,PROD_0144,24-05-2024,2024-05-29,2024-05-31,1721,1500,141,Closed
PO_104257,SUP_001,PROD_0271,2024/12/06,2024-12-21,2024-12-18,1016,929,205,Delayed
PO_104258,SUP_115,PROD_0032,2024/06/12,2024-06-22,2024-06-27,696,620,251,Open
PO_104259,SUP_188,PROD_0004,15-09-2024,2024-09-28,2024-10-01,1025,1014,352,Delayed
PO_104260,SUP_011,PROD_0174,2024/04/26,2024-05-01,2024-05-05,904,898,179,Closed
PO_104261,SUP_114,PROD_0086,2024/06/13,2024-06-28,2024-06-25,272,260,294,Delayed
PO_104262,SUP_145,PROD_0014,2024/10/31,2024-11-19,2024-11-19,1584,1376,110,Delayed
PO_104263,SUP_193,PROD_0081,07-10-2024,2024-10-19,2024-10-18,122,105,224,Closed
PO_104264,SUP_137,PROD_0016,2024/05/10,2024-05-15,2024-05-18,1933,1680,140,Delayed
PO_104265,SUP_103,PROD_0162,01-11-2024,2024-11-07,2024-11-09,160,138,131,Closed
PO_104266,SUP_185,PROD_0046,2024/12/11,2024-12-31,2025-01-01,1852,1809,283,Closed
PO_104267,SUP_113,PROD_0291,2024/12/08,2024-12-25,2024-12-26,1207,1136,220,Delayed
PO_104268,SUP_066,PROD_0029,11-10-2024,2024-10-28,2024-10-28,1391,1296,376,Delayed
PO_104269,SUP_021,PROD_0127,2024/12/04,2024-12-09,2024-12-10,1399,1327,192,Delayed
PO_104270,SUP_193,PROD_0141,23-09-2024,2024-10-01,2024-10-07,227,213,103,Delayed
PO_104271,SUP_019,PROD_0300,27-07-2024,2024-08-16,2024-08-19,1051,979,264,Closed
PO_104272,SUP_040,PROD_0049,17-05-2024,2024-06-03,2024-05-31,297,280,287,Open
PO_104273,SUP_120,PROD_0021,2024/06/05,2024-06-20,2024-06-18,1942,1716,287,Closed
PO_104274,SUP_090,PROD_0118,2024/12/06,2024-12-17,2024-12-22,108,100,168,Open
PO_104275,SUP_049,PROD_0077,15-09-2024,2024-09-25,2024-09-29,1042,900,376,Delayed
PO_104276,SUP_122,PROD_0121,2024/06/29,2024-07-09,2024-07-14,648,596,308,Delayed
PO_104277,SUP_049,PROD_0111,2024/09/14,2024-10-04,2024-10-03,1039,969,127,Delayed
PO_104278,SUP_157,PROD_0125,29-08-2024,2024-09-03,2024-09-02,1533,1450,170,Delayed
PO_104279,SUP_079,PROD_0197,2024/07/24,2024-08-11,2024-08-11,1562,1400,350,Delayed
PO_104280,SUP_143,PROD_0120,26-05-2024,2024-06-08,2024-06-07,1487,1344,272,Delayed
PO_104281,SUP_142,PROD_0284,2024/07/20,2024-08-05,2024-08-04,1554,1426,162,Delayed
PO_104282,SUP_086,PROD_0116,20-08-2024,2024-09-06,2024-09-05,1715,1577,119,Open
PO_104283,SUP_109,PROD_0100,02-01-2024,2024-01-19,2024-01-18,215,197,476,Open
PO_104284,SUP_096,PROD_0204,31-01-2024,2024-02-08,2024-02-09,1515,1463,489,Closed
PO_104285,SUP_044,PROD_0271,10-05-2024,2024-05-25,2024-05-24,1889,1889,252,Open
PO_104286,SUP_071,PROD_0137,03-04-2024,2024-04-14,2024-04-14,846,812,275,Open
