Sales_Order_ID,Customer_ID,Product_ID,Order_Date,Quantity_Ordered,Order_Value,Order_Channel,Order_Status
SO_104604,CUST_0357,PROD_0097,2024-01-02,10,3900,Online,Cancelled
SO_104605,CUST_0052,PROD_0020,2024-08-15,291,145500,Online,Completed
SO_104606,CUST_0011,PROD_0190,2024-11-29,376,192136,Distributor,Cancelled
SO_104607,CUST_0155,PROD_0053,2024-09-20,238,211106,Direct,Cancelled
SO_104608,CUST_0444,PROD_0060,2024-05-03,41,22755,Distributor,Completed
SO_104609,CUST_0347,PROD_0178,2024-02-03,284,266392,Online,Completed
SO_104610,CUST_0138,PROD_0184,2024-07-22,145,140940,Direct,Pending
SO_104611,CUST_0020,PROD_0245,2024-01-03,386,375964,Direct,Completed
SO_104612,CUST_0348,PROD_0294,2024-12-08,207,178227,Online,Cancelled
SO_104613,CUST_0066,PROD_0001,2024-06-12,422,313968,Online,Cancelled
SO_104614,CUST_0468,PROD_0111,2024-03-02,123,22017,Distributor,Cancelled
SO_104615,CUST_0131,PROD_0018,2024-12-23,310,77810,Direct,Completed
SO_104616,CUST_0217,PROD_0041,2024-09-10,466,274474,Online,Cancelled
SO_104617,CUST_0329,PROD_0018,2024-04-04,481,139009,Direct,Completed
SO_104618,CUST_0210,PROD_0145,2024-09-28,326,177344,Online,Cancelled
SO_104619,CUST_0025,PROD_0218,2024-01-21,443,276875,Direct,Completed
SO_104620,CUST_0252,PROD_0076,2024-02-14,482,270884,Distributor,Cancelled
SO_104621,CUST_0370,PROD_0006,2024-02-23,198,176022,Online,Pending
SO_104622,CUST_0441,PROD_0071,2024-10-18,221,191386,Distributor,Cancelled
SO_104623,CUST_0353,PROD_0284,2024-06-06,286,151294,Distributor,Pending
SO_104624,CUST_0149,PROD_0125,2024-12-30,343,227752,Online,Cancelled
SO_104625,CUST_0078,PROD_0227,2024-07-03,421,205027,Direct,Cancelled
SO_104626,CUST_0337,PROD_0256,2024-12-09,100,78800,Online,Pending
SO_104627,CUST_0408,PROD_0198,2024-04-30,247,69407,Distributor,Pending
SO_104628,CUST_0024,PROD_0145,2024-11-09,498,143922,Direct,Completed
SO_104629,CUST_0396,PROD_0097,2024-01-24,69,24564,Direct,Pending
SO_104630,CUST_0499,PROD_0079,2024-01-21,419,154192,Online,Pending
SO_104631,CUST_0162,PROD_0240,2024-11-28,47,37036,Direct,Pending
SO_104632,CUST_0142,PROD_0258,2024-04-21,131,27379,Distributor,Cancelled
SO_104633,CUST_0270,PROD_0204,2024-08-14,162,41958,Distributor,Cancelled
SO_104634,CUST_0320,PROD_0272,2024-12-10,53,13621,Online,Cancelled
SO_104635,CUST_0207,PROD_0288,2024-02-11,393,148947,Direct,Completed
SO_104636,CUST_0359,PROD_0052,2024-08-04,372,147684,Distributor,Cancelled
SO_104637,CUST_0481,PROD_0062,2024-12-22,427,221613,Direct,Completed
SO_104638,CUST_0500,PROD_0205,2024-07-24,100,91600,Online,Pending
SO_104639,CUST_0127,PROD_0068,2024-12-01,449,88453,Distributor,Completed
SO_104640,CUST_0281,PROD_0289,2024-02-21,473,379346,Online,Pending
SO_104641,CUST_0276,PROD_0119,2024-06-15,265,190535,Distributor,Cancelled
SO_104642,CUST_0075,PROD_0231,2024-10-04,371,169547,Direct,Completed
SO_104643,CUST_0226,PROD_0264,2024-10-06,111,27084,Distributor,Pending
SO_104644,CUST_0012,PROD_0049,2024-05-14,133,88445,Direct,Completed
SO_104645,CUST_0077,PROD_0257,2024-08-31,482,234734,Direct,Cancelled
SO_104646,CUST_0353,PROD_0257,2024-07-05,163,106928,Distributor,Completed
SO_104647,CUST_0487,PROD_0078,2024-01-12,78,57252,Direct,Pending
SO_104648,CUST_0057,PROD_0261,2024-07-07,224,88032,Distributor,Pending
SO_104649,CUST_0305,PROD_0179,2024-09-14,152,67792,Distributor,Cancelled
SO_104650,CUST_0301,PROD_0170,2024-06-05,281,280157,Distributor,Cancelled
SO_104651,CUST_0189,PROD_0176,2024-09-09,315,131670,Direct,Completed
SO_104652,CUST_0100,PROD_0084,2024-09-30,53,11130,Online,Pending
SO_104653,CUST_0028,PROD_0106,2024-08-02,375,92625,Direct,Pending
SO_104654,CUST_0034,PROD_0276,2024-03-21,208,206752,Direct,Pending
SO_104655,CUST_0332,PROD_0232,2024-06-30,381,44958,Distributor,Pending
SO_104656,CUST_0404,PROD_0274,2024-05-24,103,29252,Distributor,Cancelled
SO_104657,CUST_0137,PROD_0217,2024-09-14,214,105502,Online,Pending
SO_104658,CUST_0372,PROD_0281,2024-05-21,156,47736,Distributor,Completed
SO_104659,CUST_0035,PROD_0131,2024-04-09,129,73530,Online,Completed
SO_104660,CUST_0120,PROD_0207,2024-12-07,294,126714,Direct,Pending
SO_104661,CUST_0179,PROD_0017,2024-07-09,101,45450,Online,Pending
SO_104662,CUST_0220,PROD_0168,2024-06-11,120,54840,Distributor,Pending
SO_104663,CUST_0142,PROD_0111,2024-06-20,456,347016,Online,Pending
SO_104664,CUST_0488,PROD_0106,2024-06-01,111,103119,Direct,Pending
SO_104665,CUST_0160,PROD_0034,2024-05-16,324,104004,Direct,Pending
SO_104666,CUST_0442,PROD_0132,2024-04-24,393,178029,Direct,Pending
SO_104667,CUST_0351,PROD_0041,2024-12-07,336,161280,Direct,Completed
SO_104668,CUST_0131,PROD_0004,2024-08-29,142,119706,Online,Pending
SO_104669,CUST_0133,PROD_0232,2024-04-10,165,158070,Online,Completed
SO_104670,CUST_0221,PROD_0213,2024-10-12,408,203592,Distributor,Cancelled
SO_104671,CUST_0148,PROD_0293,2024-06-01,236,155052,Online,Cancelled
SO_104672,CUST_0079,PROD_0234,2024-11-24,272,65824,Direct,Completed
SO_104673,CUST_0144,PROD_0032,2024-10-29,419,249724,Direct,Pending
SO_104674,CUST_0459,PROD_0019,2024-01-25,34,28016,Distributor,Pending
SO_104675,CUST_0380,PROD_0236,2024-07-15,496,144832,Distributor,Cancelled
SO_104676,CUST_0191,PROD_0266,2024-02-23,62,13268,Distributor,Pending
SO_104677,CUST_0083,PROD_0160,2024-02-01,109,101043,Direct,Cancelled
SO_104678,CUST_0296,PROD_0131,2024-12-24,492,174660,Distributor,Cancelled
SO_104679,CUST_0377,PROD_0269,2024-06-26,255,122910,Online,Cancelled
SO_104680,CUST_0287,PROD_0058,2024-11-04,328,313896,Distributor,Completed
SO_104681,CUST_0301,PROD_0256,2024-11-23,366,248148,Distributor,Pending
SO_104682,CUST_0173,PROD_0103,2024-10-01,33,19437,Distributor,Pending
SO_104683,CUST_0424,PROD_0131,2024-11-17,265,181260,Distributor,Completed
SO_104684,CUST_0122,PROD_0187,2024-03-25,473,253528,Distributor,Completed
SO_104685,CUST_0465,PROD_0020,2024-11-25,184,43976,Distributor,Pending
SO_104686,CUST_0100,PROD_0051,2024-05-12,418,274626,Online,Pending
SO_104687,CUST_0474,PROD_0236,2024-05-21,465,134850,Distributor,Cancelled
SO_104688,CUST_0197,PROD_0134,2024-02-03,168,67200,Direct,Cancelled
SO_104689,CUST_0148,PROD_0169,2024-02-02,276,30912,Online,Completed
SO_104690,CUST_0042,PROD_0184,2024-10-20,134,51992,Direct,Completed
SO_104691,CUST_0389,PROD_0290,2024-08-19,85,15640,Online,Cancelled
SO_104692,CUST_0311,PROD_0032,2024-11-10,397,381120,Direct,Pending
SO_104693,CUST_0364,PROD_0111,2024-03-20,328,223368,Distributor,Cancelled
SO_104694,CUST_0129,PROD_0164,2024-09-08,304,120992,Online,Cancelled
SO_104695,CUST_0059,PROD_0067,2024-09-19,260,80600,Distributor,Pending
SO_104696,CUST_0066,PROD_0090,2024-05-18,260,78520,Direct,Cancelled
SO_104697,CUST_0120,PROD_0009,2024-11-10,93,15903,Online,Cancelled
SO_104698,CUST_0244,PROD_0113,2024-01-04,252,163044,Online,Cancelled
SO_104699,CUST_0243,PROD_0116,2024-09-29,198,148104,Distributor,Pending
SO_104700,CUST_0363,PROD_0253,2024-08-07,443,405788,Direct,Pending
SO_104701,CUST_0012,PROD_0077,2024-08-03,120,111960,Distributor,Completed
SO_104702,CUST_0463,PROD_0029,2024-05-12,257,89436,Direct,Completed
SO_104703,CUST_0358,PROD_0151,2024-09-29,351,71253,Distributor,Pending
SO_104704,CUST_0207,PROD_0207,2024-04-26,473,240284,Direct,Completed
SO_104705,CUST_0078,PROD_0143,2024-02-01,73,15841,Distributor,Pending
SO_104706,CUST_0052,PROD_0105,2024-10-21,51,24735,Online,Cancelled
SO_104707,CUST_0417,PROD_0111,2024-10-27,417,47955,Distributor,Cancelled
SO_104708,CUST_0453,PROD_0025,2024-04-18,166,89640,Distributor,Pending
SO_104709,CUST_0031,PROD_0203,2024-12-03,339,122379,Online,Pending
SO_104710,CUST_0090,PROD_0276,2024-01-21,484,167948,Distributor,Pending
SO_104711,CUST_0023,PROD_0151,2024-01-05,39,17199,Direct,Completed
SO_104712,CUST_0423,PROD_0119,2024-12-22,153,40545,Online,Cancelled
SO_104713,CUST_0426,PROD_0174,2024-10-30,376,114680,Online,Pending
SO_104714,CUST_0388,PROD_0146,2024-01-23,301,50267,Online,Cancelled
SO_104715,CUST_0498,PROD_0129,2024-08-25,486,185166,Online,Cancelled
SO_104716,CUST_0471,PROD_0142,2024-07-01,396,147312,Direct,Cancelled
SO_104717,CUST_0084,PROD_0084,2024-06-26,130,129090,Direct,Cancelled
SO_104718,CUST_0432,PROD_0266,2024-06-24,190,113620,Distributor,Completed
SO_104719,CUST_0132,PROD_0297,2024-08-14,69,67482,Online,Completed
SO_104720,CUST_0229,PROD_0209,2024-01-14,323,263891,Distributor,Cancelled
SO_104721,CUST_0470,PROD_0217,2024-12-11,372,151032,Direct,Completed
SO_104722,CUST_0438,PROD_0070,2024-06-24,51,11628,Distributor,Completed
SO_104723,CUST_0270,PROD_0058,2024-02-21,278,271884,Online,Completed
SO_104724,CUST_0494,PROD_0287,2024-10-26,499,358781,Online,Completed
SO_104725,CUST_0022,PROD_0020,2024-06-20,343,220206,Distributor,Pending
SO_104726,CUST_0233,PROD_0186,2024-11-27,88,71632,Distributor,Pending
SO_104727,CUST_0242,PROD_0122,2024-07-11,269,128851,Direct,Pending
SO_104728,CUST_0417,PROD_0274,2024-05-31,152,27208,Online,Cancelled
SO_104729,CUST_0053,PROD_0219,2024-09-25,443,439013,Distributor,Cancelled
SO_104730,CUST_0252,PROD_0053,2024-07-14,296,175232,Online,Pending
SO_104731,CUST_0443,PROD_0033,2024-02-11,58,49532,Online,Pending
SO_104732,CUST_0286,PROD_0212,2024-07-28,205,133865,Direct,Cancelled
SO_104733,CUST_0192,PROD_0227,2024-12-29,203,99267,Distributor,Pending
SO_104734,CUST_0293,PROD_0250,2024-04-12,233,160071,Distributor,Completed
SO_104735,CUST_0152,PROD_0300,2024-01-26,85,77350,Online,Pending
SO_104736,CUST_0262,PROD_0050,2024-03-29,234,153738,Distributor,Completed
SO_104737,CUST_0137,PROD_0288,2024-01-17,136,124984,Online,Cancelled
SO_104738,CUST_0417,PROD_0267,2024-03-23,20,16640,Distributor,Completed
SO_104739,CUST_0228,PROD_0001,2024-01-03,294,156114,Distributor,Pending
SO_104740,CUST_0116,PROD_0076,2024-11-10,393,82137,Distributor,Completed
SO_104741,CUST_0235,PROD_0118,2024-12-03,127,102362,Distributor,Cancelled
SO_104742,CUST_0368,PROD_0167,2024-08-02,120,108600,Direct,Cancelled
SO_104743,CUST_0372,PROD_0049,2024-12-14,257,63222,Direct,Cancelled
SO_104744,CUST_0343,PROD_0017,2024-12-27,413,160657,Direct,Pending
SO_104745,CUST_0131,PROD_0035,2024-04-05,116,95004,Direct,Pending
SO_104746,CUST_0247,PROD_0213,2024-07-22,196,99372,Online,Cancelled
SO_104747,CUST_0019,PROD_0165,2024-02-01,401,68571,Online,Pending
SO_104748,CUST_0195,PROD_0087,2024-08-23,380,126160,Distributor,Cancelled
SO_104749,CUST_0067,PROD_0162,2024-07-06,455,98280,Online,Completed
SO_104750,CUST_0473,PROD_0221,2024-07-14,28,15512,Distributor,Cancelled
SO_104751,CUST_0228,PROD_0126,2024-10-27,31,4309,Distributor,Completed
SO_104752,CUST_0456,PROD_0044,2024-03-07,60,16440,Distributor,Cancelled
SO_104753,CUST_0467,PROD_0097,2024-01-10,373,193214,Online,Pending
SO_104754,CUST_0348,PROD_0032,2024-09-16,464,128064,Online,Cancelled
SO_104755,CUST_0246,PROD_0023,2024-11-30,492,429024,Distributor,Cancelled
SO_104756,CUST_0100,PROD_0093,2024-01-25,150,19950,Online,Pending
SO_104757,CUST_0471,PROD_0087,2024-07-19,351,254475,Direct,Completed
SO_104758,CUST_0203,PROD_0196,2024-06-11,64,10240,Direct,Cancelled
SO_104759,CUST_0161,PROD_0168,2024-05-08,466,143062,Distributor,Completed
SO_104760,CUST_0144,PROD_0180,2024-06-15,310,284270,Direct,Pending
SO_104761,CUST_0316,PROD_0172,2024-04-06,193,124292,Online,Completed
SO_104762,CUST_0423,PROD_0057,2024-07-21,441,187425,Online,Cancelled
SO_104763,CUST_0092,PROD_0069,2024-10-01,227,109414,Distributor,Cancelled
SO_104764,CUST_0002,PROD_0152,2024-03-15,209,143165,Distributor,Pending
SO_104765,CUST_0317,PROD_0136,2024-08-05,369,96678,Online,Completed
SO_104766,CUST_0332,PROD_0271,2024-12-03,299,275379,Online,Completed
SO_104767,CUST_0443,PROD_0037,2024-02-08,13,3185,Distributor,Completed
SO_104768,CUST_0480,PROD_0081,2024-05-16,319,257752,Distributor,Completed
SO_104769,CUST_0461,PROD_0153,2024-06-29,123,55719,Online,Completed
SO_104770,CUST_0138,PROD_0185,2024-09-17,470,463890,Distributor,Cancelled
SO_104771,CUST_0201,PROD_0032,2024-08-08,132,123552,Direct,Pending
SO_104772,CUST_0231,PROD_0287,2024-12-09,75,33375,Online,Pending
SO_104773,CUST_0221,PROD_0107,2024-10-31,238,186116,Online,Pending
SO_104774,CUST_0130,PROD_0041,2024-12-26,140,35980,Distributor,Pending
SO_104775,CUST_0270,PROD_0159,2024-10-10,360,213480,Distributor,Cancelled
SO_104776,CUST_0428,PROD_0257,2024-12-24,165,54450,Distributor,Pending
SO_104777,CUST_0078,PROD_0231,2024-09-08,75,34425,Distributor,Completed
SO_104778,CUST_0416,PROD_0141,2024-01-01,208,134576,Online,Pending
SO_104779,CUST_0024,PROD_0142,2024-01-02,478,64530,Direct,Cancelled
SO_104780,CUST_0295,PROD_0255,2024-11-25,131,109778,Direct,Pending
SO_104781,CUST_0173,PROD_0287,2024-08-17,481,422799,Direct,Cancelled
SO_104782,CUST_0415,PROD_0025,2024-07-15,71,69864,Online,Pending
SO_104783,CUST_0130,PROD_0217,2024-02-23,94,15416,Direct,Completed
SO_104784,CUST_0180,PROD_0233,2024-10-11,96,12960,Online,Pending
SO_104785,CUST_0271,PROD_0249,2024-08-18,494,81016,Online,Completed
SO_104786,CUST_0135,PROD_0216,2024-04-18,148,117216,Online,Pending
SO_104787,CUST_0279,PROD_0218,2024-06-06,209,171589,Direct,Pending
SO_104788,CUST_0071,PROD_0010,2024-01-10,264,258192,Direct,Cancelled
SO_104789,CUST_0372,PROD_0160,2024-12-11,215,158455,Online,Completed
SO_104790,CUST_0257,PROD_0061,2024-08-25,147,92463,Distributor,Cancelled
SO_104791,CUST_0363,PROD_0040,2024-09-29,367,273415,Distributor,Pending
SO_104792,CUST_0476,PROD_0208,2024-05-03,206,48822,Distributor,Pending
SO_104793,CUST_0475,PROD_0054,2024-05-25,43,17673,Online,Completed
SO_104794,CUST_0160,PROD_0142,2024-10-26,37,13764,Online,Completed
SO_104795,CUST_0421,PROD_0230,2024-10-12,409,52761,Online,Pending
SO_104796,CUST_0009,PROD_0031,2024-02-19,244,96868,Distributor,Completed
SO_104797,CUST_0245,PROD_0017,2024-05-17,131,123009,Distributor,Completed
SO_104798,CUST_0014,PROD_0085,2024-04-14,206,32136,Online,Pending
SO_104799,CUST_0439,PROD_0094,2024-07-08,252,73836,Direct,Pending
SO_104800,CUST_0237,PROD_0062,2024-12-18,225,115425,Direct,Cancelled
SO_104801,CUST_0145,PROD_0132,2024-04-25,139,103972,Online,Pending
SO_104802,CUST_0146,PROD_0057,2024-04-15,399,44688,Direct,Completed
SO_104803,CUST_0176,PROD_0238,2024-09-21,233,135373,Direct,Cancelled
SO_104804,CUST_0231,PROD_0157,2024-10-25,37,14282,Distributor,Completed
SO_104805,CUST_0491,PROD_0250,2024-07-28,417,146367,Direct,Pending
SO_104806,CUST_0316,PROD_0154,2024-08-05,424,130592,Online,Completed
SO_104807,CUST_0497,PROD_0018,2024-10-19,165,40590,Direct,Cancelled
SO_104808,CUST_0028,PROD_0223,2024-12-21,113,48364,Direct,Completed
SO_104809,CUST_0427,PROD_0004,2024-05-05,422,158672,Direct,Pending
SO_104810,CUST_0162,PROD_0196,2024-02-12,266,156408,Online,Completed
SO_104811,CUST_0314,PROD_0133,2024-02-09,16,14256,Distributor,Pending
SO_104812,CUST_0442,PROD_0191,2024-01-27,325,137475,Online,Pending
SO_104813,CUST_0166,PROD_0243,2024-10-21,461,79292,Direct,Completed
SO_104814,CUST_0034,PROD_0070,2024-01-02,154,113806,Online,Cancelled
SO_104815,CUST_0468,PROD_0106,2024-08-22,159,116388,Distributor,Pending
SO_104816,CUST_0087,PROD_0184,2024-09-16,56,30744,Online,Pending
SO_104817,CUST_0418,PROD_0037,2024-08-04,252,90216,Distributor,Completed
SO_104818,CUST_0482,PROD_0272,2024-02-07,69,46023,Direct,Cancelled
SO_104819,CUST_0198,PROD_0127,2024-12-01,338,85176,Online,Cancelled
SO_104820,CUST_0478,PROD_0104,2024-07-17,280,278320,Online,Pending
SO_104821,CUST_0236,PROD_0230,2024-01-25,430,136310,Online,Cancelled
SO_104822,CUST_0461,PROD_0200,2024-10-01,302,235258,Online,Completed
SO_104823,CUST_0272,PROD_0101,2024-06-30,417,184314,Direct,Cancelled
SO_104824,CUST_0014,PROD_0270,2024-01-19,472,117056,Direct,Pending
SO_104825,CUST_0410,PROD_0117,2024-02-14,474,376830,Distributor,Completed
SO_104826,CUST_0089,PROD_0170,2024-03-21,429,230802,Direct,Pending
SO_104827,CUST_0345,PROD_0216,2024-01-22,390,308100,Direct,Cancelled
SO_104828,CUST_0449,PROD_0270,2024-09-18,352,52800,Online,Pending
SO_104829,CUST_0138,PROD_0069,2024-04-05,14,4648,Online,Pending
SO_104830,CUST_0045,PROD_0119,2024-01-19,323,38437,Direct,Cancelled
SO_104831,CUST_0457,PROD_0083,2024-06-20,283,159612,Online,Cancelled
SO_104832,CUST_0152,PROD_0215,2024-11-24,357,67830,Distributor,Completed
SO_104833,CUST_0244,PROD_0091,2024-01-10,14,13412,Online,Completed
SO_104834,CUST_0237,PROD_0119,2024-06-29,351,118638,Direct,Pending
SO_104835,CUST_0173,PROD_0092,2024-04-08,437,86526,Direct,Cancelled
SO_104836,CUST_0487,PROD_0220,2024-06-06,354,337008,Online,Pending
SO_104837,CUST_0036,PROD_0161,2024-10-23,261,212454,Distributor,Pending
SO_104838,CUST_0050,PROD_0005,2024-02-26,85,31450,Direct,Completed
SO_104839,CUST_0088,PROD_0263,2024-05-23,254,251968,Online,Cancelled
SO_104840,CUST_0020,PROD_0083,2024-10-27,311,221121,Online,Pending
SO_104841,CUST_0037,PROD_0087,2024-04-11,251,213852,Direct,Pending
SO_104842,CUST_0485,PROD_0062,2024-11-02,135,76275,Distributor,Pending
SO_104843,CUST_0386,PROD_0126,2024-04-06,279,81747,Online,Pending
SO_104844,CUST_0407,PROD_0144,2024-10-10,132,91872,Online,Cancelled
SO_104845,CUST_0215,PROD_0028,2024-02-05,279,36270,Distributor,Pending
SO_104846,CUST_0465,PROD_0261,2024-10-22,355,271930,Direct,Completed
SO_104847,CUST_0413,PROD_0183,2024-06-27,381,374523,Direct,Pending
SO_104848,CUST_0179,PROD_0094,2024-05-11,414,65826,Distributor,Pending
SO_104849,CUST_0262,PROD_0142,2024-11-12,271,198101,Online,Completed
SO_104850,CUST_0421,PROD_0153,2024-08-12,422,339288,Online,Pending
SO_104851,CUST_0261,PROD_0239,2024-11-22,125,42250,Distributor,Completed
SO_104852,CUST_0032,PROD_0160,2024-01-03,42,40278,Online,Completed
SO_104853,CUST_0475,PROD_0063,2024-03-20,486,460242,Distributor,Pending
SO_104854,CUST_0289,PROD_0072,2024-03-19,156,50076,Distributor,Cancelled
SO_104855,CUST_0012,PROD_0244,2024-06-25,37,22200,Distributor,Cancelled
SO_104856,CUST_0041,PROD_0172,2024-07-15,296,139416,Online,Pending
SO_104857,CUST_0293,PROD_0212,2024-11-03,440,196240,Online,Completed
SO_104858,CUST_0111,PROD_0145,2024-05-29,185,180930,Online,Completed
SO_104859,CUST_0153,PROD_0114,2024-07-16,200,82200,Distributor,Pending
SO_104860,CUST_0002,PROD_0002,2024-08-28,255,144330,Distributor,Completed
SO_104861,CUST_0010,PROD_0125,2024-08-15,495,465795,Direct,Cancelled
SO_104862,CUST_0309,PROD_0129,2024-05-02,317,255502,Distributor,Completed
SO_104863,CUST_0358,PROD_0123,2024-11-26,194,24832,Direct,Pending
SO_104864,CUST_0320,PROD_0203,2024-01-01,272,180608,Online,Completed
SO_104865,CUST_0185,PROD_0216,2024-08-22,294,196392,Distributor,Pending
SO_104866,CUST_0380,PROD_0177,2024-08-14,143,46904,Direct,Cancelled
SO_104867,CUST_0459,PROD_0098,2024-05-26,286,32890,Direct,Cancelled
SO_104868,CUST_0473,PROD_0058,2024-01-22,353,133081,Distributor,Cancelled
SO_104869,CUST_0148,PROD_0242,2024-04-25,182,157976,Distributor,Pending
SO_104870,CUST_0344,PROD_0077,2024-05-14,355,335120,Direct,Completed
SO_104871,CUST_0096,PROD_0252,2024-08-11,358,55490,Online,Pending
SO_104872,CUST_0394,PROD_0081,2024-08-19,276,101016,Direct,Pending
SO_104873,CUST_0027,PROD_0109,2024-10-25,208,86320,Distributor,Pending
SO_104874,CUST_0332,PROD_0046,2024-07-11,177,159654,Direct,Pending
SO_104875,CUST_0369,PROD_0222,2024-02-23,409,378734,Direct,Cancelled
SO_104876,CUST_0222,PROD_0128,2024-11-20,394,43734,Direct,Completed
SO_104877,CUST_0471,PROD_0282,2024-11-09,131,123926,Distributor,Completed
SO_104878,CUST_0392,PROD_0138,2024-03-18,482,418376,Direct,Completed
SO_104879,CUST_0468,PROD_0292,2024-01-13,342,273600,Distributor,Cancelled
SO_104880,CUST_0167,PROD_0124,2024-10-29,390,214110,Distributor,Cancelled
SO_104881,CUST_0334,PROD_0256,2024-12-22,21,20622,Online,Completed
SO_104882,CUST_0183,PROD_0064,2024-08-11,160,77440,Distributor,Completed
SO_104883,CUST_0423,PROD_0152,2024-12-04,94,37600,Distributor,Pending
SO_104884,CUST_0278,PROD_0086,2024-10-11,419,54889,Direct,Cancelled
SO_104885,CUST_0369,PROD_0133,2024-01-19,399,321594,Distributor,Cancelled
SO_104886,CUST_0027,PROD_0108,2024-04-22,152,20216,Distributor,Completed
SO_104887,CUST_0060,PROD_0020,2024-11-14,131,37204,Online,Cancelled
SO_104888,CUST_0481,PROD_0167,2024-01-10,157,136433,Online,Pending
SO_104889,CUST_0076,PROD_0282,2024-04-17,233,60580,Distributor,Completed
SO_104890,CUST_0065,PROD_0133,2024-06-30,397,277900,Direct,Completed
SO_104891,CUST_0130,PROD_0247,2024-09-26,283,206590,Direct,Cancelled
SO_104892,CUST_0068,PROD_0294,2024-10-08,374,218416,Direct,Cancelled
SO_104893,CUST_0139,PROD_0179,2024-02-05,141,86856,Online,Cancelled
SO_104894,CUST_0143,PROD_0234,2024-06-18,99,27324,Online,Cancelled
SO_104895,CUST_0434,PROD_0018,2024-05-20,289,54621,Distributor,Completed
SO_104896,CUST_0155,PROD_0262,2024-08-15,212,154972,Distributor,Pending
SO_104897,CUST_0300,PROD_0107,2024-10-05,285,177270,Direct,Cancelled
SO_104898,CUST_0262,PROD_0147,2024-06-05,156,105612,Direct,Cancelled
SO_104899,CUST_0134,PROD_0091,2024-02-08,144,58464,Distributor,Completed
SO_104900,CUST_0140,PROD_0092,2024-09-01,477,332946,Online,Pending
SO_104901,CUST_0241,PROD_0274,2024-07-26,66,45738,Online,Cancelled
SO_104902,CUST_0331,PROD_0052,2024-12-19,196,66640,Online,Pending
SO_104903,CUST_0442,PROD_0293,2024-08-01,78,22542,Online,Pending
SO_104904,CUST_0446,PROD_0288,2024-12-07,271,52303,Direct,Completed
SO_104905,CUST_0062,PROD_0205,2024-10-17,400,396800,Online,Cancelled
SO_104906,CUST_0054,PROD_0009,2024-10-07,102,76092,Online,Cancelled
SO_104907,CUST_0171,PROD_0229,2024-03-10,264,172392,Online,Pending
SO_104908,CUST_0226,PROD_0149,2024-09-06,235,47470,Online,Pending
SO_104909,CUST_0183,PROD_0225,2024-12-10,243,42768,Direct,Cancelled
