Shipment_ID,Sales_Order_ID,Warehouse_ID,Transport_Mode,Dispatch_Date,Delivery_Date,SLA_Days,Actual_Days,Delivery_Status,Distance_KM,Total_Shipping_Cost,Revenue,Profit
SHP_106310,SO_109170,WH_03,Road,02-09-2024,2024/09/09,6,7.0,Delayed,501,1752.91,7880,6127.09
SHP_106311,SO_103818,WH_07,Air,15-01-2024,2024/01/24,6,9.0,Delayed,2201,10435.53,32490,22054.47
SHP_106312,SO_105919,WH_09,Road,12-02-2024,2024/02/14,6,2.0,On Time,295,13019.45,33092,20072.55
SHP_106313,SO_106212,WH_11,Air,04-04-2024,2024/04/14,4,10.0,Delayed,1034,6679.44,25943,19263.56
SHP_106314,SO_107976,WH_05,Air,30-01-2024,2024/02/03,6,4.0,On Time,1292,10085.93,31279,21193.07
SHP_106315,SO_100055,WH_01,Rail,22-01-2024,2024/01/28,3,6.0,Delayed,4926,2731.13,10003,7271.87
SHP_106316,SO_104970,WH_15,Sea,13-04-2024,2024/04/21,3,8.0,Delayed,3121,7498.01,29410,21911.99
SHP_106317,SO_107676,WH_07,Sea,19-03-2024,2024/03/26,5,7.0,Delayed,1562,10192.99,36145,25952.01
SHP_106318,SO_100347,WH_14,Sea,03-06-2024,2024/06/06,5,3.0,On Time,2562,3686.43,12766,9079.57
SHP_106319,SO_104981,WH_13,Sea,12-04-2024,2024/04/15,6,3.0,On Time,4216,14567.49,37847,23279.51
SHP_106320,SO_102336,WH_12,Sea,05-02-2024,2024/02/12,7,7.0,On Time,3678,2884.39,10126,7241.61
SHP_106321,SO_102116,WH_12,Air,12-11-2024,2024/11/16,6,4.0,On Time,3264,9620.15,27007,17386.85
SHP_106322,SO_105820,WH_11,Air,23-04-2024,2024/04/25,7,2.0,On Time,2428,8550.58,27917,19366.42
SHP_106323,SO_100831,WH_04,Rail,21-10-2024,2024/10/29,6,8.0,Delayed,3176,9928.35,49052,39123.65
SHP_106324,SO_106482,WH_15,Road,07-08-2024,2024/08/09,5,2.0,On Time,868,7701.3,27304,19602.7
SHP_106325,SO_102170,WH_02,Road,18-10-2024,2024/10/20,6,2.0,On Time,3729,-13043.31,45767,58810.31
SHP_106326,SO_103936,WH_08,Sea,01-04-2024,2024/04/06,4,5.0,Delayed,2932,18612.46,49141,30528.54
SHP_106327,SO_103212,WH_12,Road,12-09-2024,2024/09/19,6,7.0,Delayed,2617,1406.16,5596,4189.84
SHP_106328,SO_101971,WH_09,Road,24-10-2024,2024/10/30,5,6.0,Delayed,4080,12094.6,48962,36867.4
SHP_106329,SO_106655,WH_03,Air,20-08-2024,2024/08/23,4,3.0,On Time,4193,9766.38,33548,23781.62
SHP_106330,SO_101367,WH_03,Sea,11-01-2024,2024/01/21,6,10.0,Delayed,4268,10987.99,37976,26988.01
SHP_106331,SO_108300,WH_05,Sea,07-09-2024,2024/09/09,6,2.0,On Time,1029,5667.45,16722,11054.55
SHP_106332,SO_107274,WH_01,Air,05-08-2024,2024/08/07,5,2.0,On Time,1191,11651.51,39137,27485.49
SHP_106333,SO_103468,WH_09,Sea,25-10-2024,2024/10/31,5,6.0,Delayed,3440,8878.39,26925,18046.61
SHP_106334,SO_102925,WH_14,Air,22-04-2024,2024/05/02,5,10.0,Delayed,4329,3174.29,12584,9409.71
SHP_106335,SO_101674,WH_06,Sea,12-06-2024,2024/06/17,3,5.0,Delayed,4763,6439.75,31359,24919.25
SHP_106336,SO_106379,WH_09,Road,30-01-2024,2024/02/08,4,9.0,Delayed,2742,4170.63,11714,7543.37
SHP_106337,SO_108422,WH_02,Road,14-07-2024,2024/07/23,7,9.0,Delayed,1993,13857.84,49041,35183.16
SHP_106338,SO_109239,WH_12,Rail,13-11-2024,2024/11/20,7,7.0,On Time,4798,16851.59,42321,25469.41
SHP_106339,SO_108871,WH_10,Sea,08-10-2024,2024/10/18,7,10.0,Delayed,3831,12484.69,48956,36471.31
SHP_106340,SO_109269,WH_07,Sea,13-03-2024,2024/03/15,6,2.0,On Time,1070,13814.01,35739,21924.99
SHP_106341,SO_106162,WH_12,Sea,24-07-2024,2024/07/29,7,5.0,On Time,3327,10107.72,31913,21805.28
SHP_106342,SO_108718,WH_02,Rail,28-11-2024,2024/12/06,3,8.0,Delayed,4381,4655.79,14100,9444.21
SHP_106343,SO_107443,WH_12,Sea,02-02-2024,2024/02/04,3,2.0,On Time,4740,7985.46,35010,27024.54
SHP_106344,SO_109323,WH_06,Road,18-06-2024,2024/06/28,6,10.0,Delayed,3444,5172.64,15219,10046.36
SHP_106345,SO_109225,WH_12,Air,04-08-2024,2024/08/13,4,9.0,Delayed,3435,6231.05,26802,20570.95
SHP_106346,SO_100518,WH_14,Air,12-09-2024,2024/09/19,7,7.0,On Time,842,7650.44,24404,16753.56
SHP_106347,SO_104517,WH_12,Air,25-11-2024,2024/11/27,5,2.0,On Time,3662,4940.05,24679,19738.95
SHP_106348,SO_103783,WH_15,Sea,08-11-2024,2024/11/13,7,5.0,On Time,4599,5313.84,22085,16771.16
SHP_106349,SO_106585,WH_09,Rail,20-11-2024,2024/11/25,4,5.0,Delayed,2621,10830.3,30745,19914.7
SHP_106350,SO_101886,WH_09,Air,16-04-2024,2024/04/18,7,2.0,On Time,1017,5306.43,24776,19469.57
SHP_106351,SO_107521,WH_12,Sea,28-08-2024,2024/09/01,3,4.0,Delayed,2231,3217.31,14841,11623.69
SHP_106352,SO_105784,WH_10,Road,16-11-2024,2024/11/26,5,10.0,Delayed,2949,6491.26,19473,12981.74
SHP_106353,SO_101049,WH_06,Sea,26-05-2024,2024/06/05,7,10.0,Delayed,2824,5426.51,22693,17266.49
SHP_106354,SO_101329,WH_06,Sea,21-05-2024,2024/05/29,3,8.0,Delayed,3861,11273.61,34287,23013.39
SHP_106355,SO_102697,WH_01,Air,28-02-2024,2024/03/01,7,2.0,On Time,1265,9354.61,46305,36950.39
SHP_106356,SO_105426,WH_08,Air,29-09-2024,2024/10/07,6,8.0,Delayed,2828,13478.98,40264,26785.02
SHP_106357,SO_108998,WH_11,Sea,23-01-2024,2024/02/01,7,9.0,Delayed,4890,11738.23,33601,21862.77
SHP_106358,SO_108989,WH_02,Rail,08-11-2024,2024/11/18,4,10.0,Delayed,646,3398.54,12346,8947.46
SHP_106359,SO_108732,WH_03,Road,13-07-2024,2024/07/23,6,10.0,Delayed,4780,18039.82,48075,30035.18
SHP_106360,SO_109395,WH_12,Air,18-08-2024,2024/08/28,7,,Delayed,4549,7875.37,23453,15577.63
SHP_106361,SO_107838,WH_14,Air,31-05-2024,2024/06/10,6,10.0,Delayed,2570,3500.65,11919,8418.35
SHP_106362,SO_105884,WH_01,Rail,13-09-2024,2024/09/18,3,5.0,Delayed,2771,5639.37,16864,11224.63
SHP_106363,SO_104924,WH_03,Air,27-08-2024,2024/09/03,5,7.0,Delayed,654,5040.86,19462,14421.14
SHP_106364,SO_107409,WH_02,Road,25-03-2024,2024/04/01,7,7.0,On Time,1790,6816.82,30574,23757.18
SHP_106365,SO_103151,WH_12,Rail,14-12-2024,2024/12/24,6,10.0,Delayed,681,3387.21,13998,10610.79
SHP_106366,SO_107020,WH_07,Sea,03-06-2024,2024/06/12,3,9.0,Delayed,4095,9386.36,25862,16475.64
SHP_106367,SO_105263,WH_09,Sea,11-06-2024,2024/06/21,4,10.0,Delayed,1599,3668.65,9989,6320.35
SHP_106368,SO_106744,WH_06,Air,22-05-2024,2024/05/28,4,6.0,Delayed,4690,2806.51,8709,5902.49
SHP_106369,SO_102908,WH_14,Air,24-03-2024,2024/04/03,4,10.0,Delayed,2820,10686.04,31425,20738.96
SHP_106370,SO_105116,WH_05,Road,26-01-2024,2024/01/29,7,3.0,On Time,4528,10249.82,29335,19085.18
SHP_106371,SO_100854,WH_09,Road,08-08-2024,2024/08/15,6,7.0,Delayed,802,15568.37,39813,24244.63
SHP_106372,SO_102353,WH_02,Sea,27-01-2024,2024/02/05,7,9.0,Delayed,1362,13728.46,44967,31238.54
SHP_106373,SO_103811,WH_09,Air,06-02-2024,2024/02/16,4,10.0,Delayed,2384,4537.07,21777,17239.93
SHP_106374,SO_103690,WH_11,Rail,09-02-2024,2024/02/13,4,4.0,On Time,858,7082.58,32928,25845.42
SHP_106375,SO_109119,WH_08,Road,26-04-2024,2024/05/05,6,9.0,Delayed,2656,5571.02,14459,8887.98
SHP_106376,SO_105221,WH_04,Air,15-01-2024,2024/01/17,5,2.0,On Time,4506,8360.64,25950,17589.36
SHP_106377,SO_102633,WH_15,Rail,07-05-2024,2024/05/09,3,2.0,On Time,2193,2988.48,9279,6290.52
SHP_106378,SO_105300,WH_02,Road,08-06-2024,2024/06/15,4,7.0,Delayed,4751,5017.79,20909,15891.21
SHP_106379,SO_103755,WH_01,Road,01-08-2024,2024/08/11,7,10.0,Delayed,1627,8181.52,31877,23695.48
SHP_106380,SO_107586,WH_15,Rail,01-08-2024,2024/08/04,6,3.0,On Time,4879,12701.97,34876,22174.03
SHP_106381,SO_102760,WH_09,Air,31-08-2024,2024/09/02,6,2.0,On Time,2692,10957.44,45320,34362.56
SHP_106382,SO_106031,WH_01,Air,24-10-2024,2024/10/28,7,4.0,On Time,4967,16002.46,43376,27373.54
SHP_106383,SO_106067,WH_04,Rail,23-02-2024,2024/02/28,3,5.0,Delayed,1360,6127.69,22749,16621.31
SHP_106384,SO_104461,WH_15,Rail,20-01-2024,2024/01/30,4,10.0,Delayed,1819,11252.01,40769,29516.99
SHP_106385,SO_105227,WH_10,Sea,04-01-2024,2024/01/07,7,3.0,On Time,2279,17028.59,47596,30567.41
SHP_106386,SO_109940,WH_04,Road,06-02-2024,2024/02/13,7,7.0,On Time,1822,14598.8,41859,27260.2
SHP_106387,SO_104645,WH_15,Road,22-01-2024,2024/01/31,7,9.0,Delayed,3314,2215.56,6239,4023.44
SHP_106388,SO_100685,WH_02,Road,26-03-2024,2024/03/28,7,2.0,On Time,2643,11417.02,40800,29382.98
SHP_106389,SO_109704,WH_11,Road,11-08-2024,2024/08/13,6,2.0,On Time,4972,3543.26,16483,12939.74
SHP_106390,SO_101220,WH_14,Air,08-01-2024,2024/01/14,7,6.0,On Time,712,2724.71,11100,8375.29
SHP_106391,SO_109168,WH_12,Air,12-06-2024,2024/06/15,7,3.0,On Time,217,17044.32,45575,28530.68
SHP_106392,SO_108788,WH_11,Sea,24-07-2024,2024/08/03,3,10.0,Delayed,2521,8572.93,21684,13111.07
SHP_106393,SO_108116,WH_05,Road,03-11-2024,2024/11/10,3,7.0,Delayed,2876,8122.31,31556,23433.69
SHP_106394,SO_107699,WH_09,Road,28-01-2024,2024/02/06,5,9.0,Delayed,3367,6363.39,22702,16338.61
SHP_106395,SO_104953,WH_04,Rail,02-04-2024,2024/04/08,5,6.0,Delayed,4837,5170.13,19549,14378.87
SHP_106396,SO_104570,WH_12,Air,27-10-2024,2024/10/31,7,4.0,On Time,1785,2286.69,9454,7167.31
SHP_106397,SO_108798,WH_03,Sea,08-06-2024,2024/06/14,3,6.0,Delayed,3899,8487.55,23338,14850.45
SHP_106398,SO_105653,WH_09,Road,09-07-2024,2024/07/15,4,6.0,Delayed,1348,8471.26,36988,28516.74
SHP_106399,SO_101019,WH_08,Rail,02-11-2024,2024/11/05,6,3.0,On Time,1961,5835.06,17622,11786.94
SHP_106400,SO_108682,WH_07,Rail,12-04-2024,2024/04/20,5,8.0,Delayed,2914,13607.21,49030,35422.79
SHP_106401,SO_105430,WH_07,Air,03-01-2024,2024/01/11,4,8.0,Delayed,1135,3992.36,10139,6146.64
SHP_106402,SO_107208,WH_06,Air,14-06-2024,2024/06/22,4,8.0,Delayed,2086,9650.46,36506,26855.54
SHP_106403,SO_103738,WH_12,Air,16-10-2024,2024/10/21,5,5.0,On Time,708,2629.21,7672,5042.79
SHP_106404,SO_101951,WH_06,Rail,01-10-2024,2024/10/05,4,4.0,On Time,2837,8421.51,22580,14158.49
SHP_106405,SO_109154,WH_08,Road,12-12-2024,2024/12/19,7,7.0,On Time,3645,6833.1,30534,23700.9
SHP_106406,SO_100602,WH_12,Rail,13-07-2024,2024/07/18,7,5.0,On Time,880,10903.02,37835,26931.98
SHP_106407,SO_103962,WH_11,Road,24-07-2024,2024/07/30,5,6.0,Delayed,3172,12263.21,36014,23750.79
SHP_106408,SO_104477,WH_10,Road,30-07-2024,2024/08/08,7,9.0,Delayed,1613,11197.39,38351,27153.61
SHP_106409,SO_101596,WH_06,Sea,27-05-2024,2024/06/01,7,5.0,On Time,3596,17074.48,44857,27782.52
SHP_106410,SO_100362,WH_05,Air,11-11-2024,2024/11/18,6,7.0,Delayed,3350,12714.17,49814,37099.83
SHP_106411,SO_108749,WH_14,Rail,12-09-2024,2024/09/14,5,2.0,On Time,321,6239.63,31024,24784.37
SHP_106412,SO_101402,WH_09,Air,14-11-2024,2024/11/18,3,4.0,Delayed,1716,8072.18,36638,28565.82
SHP_106413,SO_101481,WH_07,Air,27-07-2024,2024/08/05,3,9.0,Delayed,3798,1679.03,7035,5355.97
SHP_106414,SO_103393,WH_12,Sea,13-06-2024,2024/06/18,7,5.0,On Time,3730,7970.24,33666,25695.76
SHP_106415,SO_100299,WH_03,Air,21-04-2024,2024/04/28,5,7.0,Delayed,3125,13090.79,49942,36851.21
SHP_106416,SO_101711,WH_06,Air,12-05-2024,2024/05/14,7,2.0,On Time,2678,2242.6,11001,8758.4
SHP_106417,SO_101617,WH_12,Air,03-03-2024,2024/03/07,6,4.0,On Time,2642,2819.26,9734,6914.74
SHP_106418,SO_106928,WH_08,Road,25-07-2024,2024/07/31,5,6.0,Delayed,2185,-10714.78,41789,52503.78
SHP_106419,SO_107303,WH_05,Rail,21-09-2024,2024/09/23,5,2.0,On Time,1693,5907.92,24804,18896.08
SHP_106420,SO_108568,WH_11,Air,16-06-2024,2024/06/26,6,10.0,Delayed,4030,6434.54,27591,21156.46
SHP_106421,SO_103512,WH_04,Sea,23-07-2024,2024/07/30,4,7.0,Delayed,1500,3728.34,13518,9789.66
SHP_106422,SO_104388,WH_09,Air,04-05-2024,2024/05/07,6,3.0,On Time,4565,6108.23,24260,18151.77
SHP_106423,SO_107773,WH_14,Rail,01-01-2024,2024/01/06,4,5.0,Delayed,1095,7376.97,18644,11267.03
SHP_106424,SO_102338,WH_09,Rail,22-10-2024,2024/10/28,6,6.0,On Time,419,14376.98,46251,31874.02
SHP_106425,SO_102283,WH_08,Road,30-09-2024,2024/10/07,5,7.0,Delayed,4205,1729.77,6792,5062.23
SHP_106426,SO_106927,WH_09,Sea,25-03-2024,2024/03/29,4,4.0,On Time,4853,11506.03,33666,22159.97
SHP_106427,SO_103477,WH_13,Sea,20-09-2024,2024/09/24,5,4.0,On Time,761,14756.88,44538,29781.12
SHP_106428,SO_107817,WH_14,Sea,26-10-2024,2024/10/31,7,5.0,On Time,4163,3236.32,13055,9818.68
SHP_106429,SO_105157,WH_03,Rail,23-10-2024,2024/10/27,4,4.0,On Time,3858,10983.01,32898,21914.99
SHP_106430,SO_100151,WH_09,Road,24-05-2024,2024/05/28,5,4.0,On Time,501,8053.15,29218,21164.85
SHP_106431,SO_107106,WH_11,Sea,24-09-2024,2024/10/03,3,9.0,Delayed,4657,13552.56,46735,33182.44
SHP_106432,SO_103593,WH_10,Road,08-07-2024,2024/07/13,6,5.0,On Time,2957,8997.41,24265,15267.59
SHP_106433,SO_104537,WH_15,Road,12-09-2024,2024/09/19,4,7.0,Delayed,1422,6498.43,17455,10956.57
SHP_106434,SO_107423,WH_14,Rail,26-05-2024,2024/06/02,4,7.0,Delayed,1752,5151.03,12892,7740.97
SHP_106435,SO_102354,WH_01,Air,28-06-2024,2024/07/06,7,8.0,Delayed,1555,5621.75,19108,13486.25
SHP_106436,SO_109927,WH_09,Rail,30-08-2024,2024/09/01,7,2.0,On Time,1671,16940.33,45932,28991.67
SHP_106437,SO_109545,WH_13,Rail,15-09-2024,2024/09/24,4,9.0,Delayed,3938,6437.58,18603,12165.42
SHP_106438,SO_109865,WH_09,Road,25-04-2024,2024/05/05,7,10.0,Delayed,1363,17660.11,46737,29076.89
SHP_106439,SO_101312,WH_02,Road,21-01-2024,2024/01/30,5,9.0,Delayed,2157,1905.54,8049,6143.46
SHP_106440,SO_101739,WH_07,Road,10-08-2024,2024/08/20,3,10.0,Delayed,515,13673.26,42590,28916.74
SHP_106441,SO_102615,WH_02,Sea,27-11-2024,2024/12/07,6,10.0,Delayed,1726,10673.45,27207,16533.55
SHP_106442,SO_103154,WH_04,Road,14-02-2024,2024/02/21,5,7.0,Delayed,4012,7550.08,34292,26741.92
SHP_106443,SO_108735,WH_05,Road,15-09-2024,2024/09/20,6,5.0,On Time,4354,10922.63,37945,27022.37
SHP_106444,SO_104865,WH_13,Sea,12-08-2024,2024/08/17,7,5.0,On Time,2465,9501.08,37486,27984.92
SHP_106445,SO_101256,WH_10,Road,13-08-2024,2024/08/23,5,10.0,Delayed,1995,8355.11,35568,27212.89
SHP_106446,SO_103728,WH_01,Sea,21-01-2024,2024/01/24,5,3.0,On Time,1808,2420.24,7012,4591.76
SHP_106447,SO_108516,WH_12,Road,25-11-2024,2024/11/27,6,2.0,On Time,257,9852.11,25136,15283.89
SHP_106448,SO_102210,WH_07,Sea,14-05-2024,2024/05/23,5,9.0,Delayed,801,3285.88,9830,6544.12
SHP_106449,SO_101661,WH_04,Sea,01-04-2024,2024/04/10,5,9.0,Delayed,2225,15909.57,41516,25606.43
SHP_106450,SO_109419,WH_07,Sea,23-01-2024,2024/01/26,6,3.0,On Time,3152,12309.78,32795,20485.22
SHP_106451,SO_100860,WH_15,Rail,16-10-2024,2024/10/21,7,5.0,On Time,2140,2857.33,13463,10605.67
SHP_106452,SO_109644,WH_09,Air,27-08-2024,2024/08/31,6,4.0,On Time,618,7574.14,19865,12290.86
SHP_106453,SO_105989,WH_03,Air,03-06-2024,2024/06/05,3,2.0,On Time,3941,7997.95,20114,12116.05
SHP_106454,SO_103640,WH_14,Sea,17-09-2024,2024/09/27,6,10.0,Delayed,3634,15302.4,42217,26914.6
SHP_106455,SO_102797,WH_04,Road,08-10-2024,2024/10/12,3,4.0,Delayed,4294,9520.75,28862,19341.25
SHP_106456,SO_104444,WH_12,Rail,05-02-2024,2024/02/08,7,3.0,On Time,3064,8853.85,34381,25527.15
SHP_106457,SO_109616,WH_14,Road,24-01-2024,2024/02/03,3,10.0,Delayed,4713,4154.21,12417,8262.79
SHP_106458,SO_109105,WH_12,Rail,21-12-2024,2024/12/25,6,4.0,On Time,2100,2200.74,6934,4733.26
SHP_106459,SO_108346,WH_10,Rail,19-10-2024,2024/10/27,5,8.0,Delayed,1596,3075.47,15334,12258.53
SHP_106460,SO_100906,WH_10,Rail,10-03-2024,2024/03/18,4,8.0,Delayed,3028,14012.47,44157,30144.53
SHP_106461,SO_108652,WH_02,Sea,12-03-2024,2024/03/15,3,3.0,On Time,3945,16894.83,48045,31150.17
SHP_106462,SO_107323,WH_09,Rail,01-12-2024,2024/12/03,5,2.0,On Time,1264,2424.54,10686,8261.46
SHP_106463,SO_106320,WH_07,Rail,27-12-2024,2025/01/02,4,6.0,Delayed,3588,4660.62,20115,15454.38
SHP_106464,SO_104111,WH_05,Road,20-06-2024,2024/06/22,4,2.0,On Time,2999,14099.52,41782,27682.48
SHP_106465,SO_101010,WH_06,Air,08-05-2024,2024/05/18,3,10.0,Delayed,4090,9217.42,30489,21271.58
SHP_106466,SO_106261,WH_13,Air,09-07-2024,2024/07/14,4,5.0,Delayed,477,1940.23,7760,5819.77
SHP_106467,SO_108532,WH_10,Sea,06-10-2024,2024/10/11,4,5.0,Delayed,3458,11195.95,33325,22129.05
SHP_106468,SO_101579,WH_07,Air,09-10-2024,2024/10/15,4,6.0,Delayed,3891,11204.31,43312,32107.69
SHP_106469,SO_106165,WH_03,Road,29-02-2024,2024/03/02,4,,Delayed,3115,10839.82,37955,27115.18
SHP_106470,SO_108412,WH_12,Sea,11-03-2024,2024/03/13,6,2.0,On Time,3090,7535.71,21994,14458.29
SHP_106471,SO_108024,WH_05,Road,26-10-2024,2024/10/30,3,4.0,Delayed,4446,8259.97,28937,20677.03
SHP_106472,SO_103449,WH_10,Rail,13-12-2024,2024/12/19,6,6.0,On Time,1888,2404.3,7449,5044.7
SHP_106473,SO_105665,WH_12,Air,09-11-2024,2024/11/19,4,10.0,Delayed,1163,18907.77,47667,28759.23
SHP_106474,SO_100766,WH_15,Sea,26-02-2024,2024/02/28,3,2.0,On Time,3721,12236.05,35602,23365.95
SHP_106475,SO_109199,WH_05,Road,28-02-2024,2024/03/06,6,7.0,Delayed,2069,6882.39,22754,15871.61
SHP_106476,SO_100645,WH_14,Sea,12-01-2024,2024/01/19,5,7.0,Delayed,2255,10532.65,35408,24875.35
SHP_106477,SO_105184,WH_06,Road,26-07-2024,2024/07/29,5,3.0,On Time,2678,3166.11,12394,9227.89
SHP_106478,SO_101059,WH_07,Air,04-09-2024,2024/09/11,6,7.0,Delayed,3341,18228.31,49589,31360.69
SHP_106479,SO_107464,WH_11,Road,03-03-2024,2024/03/09,7,6.0,On Time,349,5486.33,20494,15007.67
SHP_106480,SO_107029,WH_05,Air,30-11-2024,2024/12/02,6,2.0,On Time,305,3211.22,9503,6291.78
SHP_106481,SO_108905,WH_03,Air,23-04-2024,2024/04/27,7,4.0,On Time,338,13871.24,36381,22509.76
SHP_106482,SO_101700,WH_07,Rail,01-06-2024,2024/06/04,3,3.0,On Time,4546,1826.85,5044,3217.15
SHP_106483,SO_102550,WH_15,Sea,24-09-2024,2024/09/27,4,3.0,On Time,3281,6095.87,24647,18551.13
SHP_106484,SO_103292,WH_05,Air,06-04-2024,2024/04/13,5,7.0,Delayed,1301,2853.61,7678,4824.39
SHP_106485,SO_108209,WH_04,Road,24-12-2024,2024/12/30,5,6.0,Delayed,4789,2166.45,7968,5801.55
SHP_106486,SO_106016,WH_02,Air,11-03-2024,2024/03/15,5,4.0,On Time,1930,6183.56,17729,11545.44
SHP_106487,SO_108317,WH_06,Rail,18-10-2024,2024/10/28,5,10.0,Delayed,1948,10283.52,41065,30781.48
SHP_106488,SO_104207,WH_08,Sea,13-04-2024,2024/04/16,7,3.0,On Time,4220,2610.12,7210,4599.88
SHP_106489,SO_103820,WH_06,Sea,19-11-2024,2024/11/24,4,5.0,Delayed,3759,4974.6,20208,15233.4
SHP_106490,SO_102732,WH_03,Air,03-03-2024,2024/03/05,3,2.0,On Time,858,4451.07,14564,10112.93
SHP_106491,SO_105633,WH_01,Air,24-05-2024,2024/05/27,3,3.0,On Time,4644,6755.85,21856,15100.15
SHP_106492,SO_100224,WH_01,Rail,05-10-2024,2024/10/15,5,10.0,Delayed,4896,6756.68,23551,16794.32
SHP_106493,SO_108688,WH_05,Road,20-02-2024,2024/02/29,7,9.0,Delayed,2030,2374.71,7307,4932.29
SHP_106494,SO_104664,WH_06,Rail,29-11-2024,2024/12/07,6,8.0,Delayed,2802,-5101.42,14075,19176.42
SHP_106495,SO_107164,WH_08,Road,06-04-2024,2024/04/16,3,10.0,Delayed,1364,1284.17,5774,4489.83
SHP_106496,SO_104425,WH_04,Rail,23-03-2024,2024/04/02,6,10.0,Delayed,4974,6882.63,30464,23581.37
SHP_106497,SO_106028,WH_07,Road,07-01-2024,2024/01/17,6,10.0,Delayed,3650,15608.73,47805,32196.27
SHP_106498,SO_105698,WH_07,Road,23-11-2024,2024/11/29,3,6.0,Delayed,2178,3981.62,16463,12481.38
SHP_106499,SO_109676,WH_04,Rail,25-05-2024,2024/06/01,5,7.0,Delayed,521,8426.06,24925,16498.94
SHP_106500,SO_103679,WH_08,Air,25-03-2024,2024/03/27,6,2.0,On Time,2297,15719.55,39857,24137.45
SHP_106501,SO_103235,WH_13,Sea,04-02-2024,2024/02/06,7,2.0,On Time,4193,11938.39,42910,30971.61
SHP_106502,SO_103013,WH_07,Sea,03-01-2024,2024/01/13,6,10.0,Delayed,3817,10314.89,32881,22566.11
SHP_106503,SO_104565,WH_09,Air,12-07-2024,2024/07/19,3,7.0,Delayed,4255,3401.02,12418,9016.98
SHP_106504,SO_109992,WH_01,Rail,28-07-2024,2024/08/05,6,8.0,Delayed,4587,7421.08,26055,18633.92
SHP_106505,SO_101046,WH_05,Sea,05-07-2024,2024/07/08,4,3.0,On Time,838,11658.05,38260,26601.95
SHP_106506,SO_103277,WH_09,Road,03-09-2024,2024/09/06,3,3.0,On Time,2374,13831.37,36011,22179.63
SHP_106507,SO_105622,WH_03,Road,15-09-2024,2024/09/21,4,6.0,Delayed,323,8197.14,35711,27513.86
SHP_106508,SO_109193,WH_14,Road,04-03-2024,2024/03/14,3,10.0,Delayed,3400,10721.89,34871,24149.11
SHP_106509,SO_108472,WH_02,Road,16-11-2024,2024/11/23,7,7.0,On Time,3286,9023.85,36257,27233.15
SHP_106510,SO_104979,WH_12,Rail,25-03-2024,2024/03/31,6,6.0,On Time,3595,17367.35,47379,30011.65
SHP_106511,SO_102234,WH_11,Air,26-04-2024,2024/05/01,4,5.0,Delayed,3411,18311.72,47709,29397.28
SHP_106512,SO_101890,WH_09,Air,28-03-2024,2024/03/31,7,3.0,On Time,3005,13740.24,38064,24323.76
SHP_106513,SO_101010,WH_08,Air,24-12-2024,2024/12/26,6,2.0,On Time,3127,12645.06,34363,21717.94
SHP_106514,SO_101657,WH_12,Air,11-10-2024,2024/10/16,7,5.0,On Time,4978,1947.55,7172,5224.45
SHP_106515,SO_101316,WH_12,Road,08-01-2024,2024/01/15,7,7.0,On Time,1334,6886.56,20245,13358.44
SHP_106516,SO_108027,WH_07,Road,20-04-2024,2024/04/25,6,5.0,On Time,1826,9046.27,27987,18940.73
SHP_106517,SO_100011,WH_15,Rail,19-12-2024,2024/12/24,7,5.0,On Time,4394,7068.93,27285,20216.07
SHP_106518,SO_104609,WH_11,Air,28-05-2024,2024/06/03,7,6.0,On Time,4156,7139.37,19414,12274.63
SHP_106519,SO_102322,WH_11,Sea,24-08-2024,2024/09/02,4,9.0,Delayed,3437,3583.25,9581,5997.75
SHP_106520,SO_100984,WH_05,Road,30-08-2024,2024/09/01,7,2.0,On Time,3023,2741.08,10178,7436.92
SHP_106521,SO_104659,WH_02,Air,02-09-2024,2024/09/04,5,2.0,On Time,572,11815.62,43115,31299.38
SHP_106522,SO_109739,WH_10,Road,18-09-2024,2024/09/26,3,8.0,Delayed,2050,12709.41,45009,32299.59
SHP_106523,SO_108406,WH_13,Road,23-12-2024,2025/01/01,3,9.0,Delayed,3414,16040.95,46784,30743.05
SHP_106524,SO_105122,WH_04,Rail,05-01-2024,2024/01/14,5,9.0,Delayed,3927,2743.41,10600,7856.59
SHP_106525,SO_107303,WH_12,Rail,16-12-2024,2024/12/26,6,10.0,Delayed,3233,4773.09,13895,9121.91
SHP_106526,SO_103710,WH_14,Rail,19-10-2024,2024/10/27,5,8.0,Delayed,4177,1699.05,6227,4527.95
SHP_106527,SO_105036,WH_12,Sea,14-03-2024,2024/03/23,5,9.0,Delayed,2555,10481.71,29952,19470.29
SHP_106528,SO_106010,WH_14,Air,15-02-2024,2024/02/17,6,2.0,On Time,2661,9364.02,36283,26918.98
SHP_106529,SO_102172,WH_04,Rail,11-08-2024,2024/08/18,4,7.0,Delayed,1514,6064.01,16937,10872.99
SHP_106530,SO_108912,WH_08,Sea,26-03-2024,2024/04/03,7,8.0,Delayed,1983,11953.42,43257,31303.58
SHP_106531,SO_101521,WH_06,Rail,15-01-2024,2024/01/21,7,6.0,On Time,400,3805.63,14149,10343.37
SHP_106532,SO_100589,WH_15,Road,22-10-2024,2024/10/26,5,4.0,On Time,280,5918.78,19102,13183.22
SHP_106533,SO_103166,WH_05,Road,06-12-2024,2024/12/08,3,2.0,On Time,4875,8723.7,23236,14512.3
