Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Opening_Stock,Inbound_Qty,Outbound_Qty,Closing_Stock,Storage_Cost
INV_104548,WH_03,PROD_0108,14/05/2024,4394,1081,946,4529.0,6401.0
INV_104549,WH_13,PROD_0141,26/06/2024,2509,283,805,1987.0,2460.9
INV_104550,WH_07,PROD_0027,28/12/2024,1192,567,657,1102.0,1592.84
INV_104551,WH_11,PROD_0064,15/04/2024,3618,119,1096,2641.0,1503.52
INV_104552,WH_04,PROD_0065,19/06/2024,1153,616,511,1258.0,1667.88
INV_104553,WH_11,PROD_0170,09/11/2024,2338,555,1026,1867.0,1259.75
INV_104554,WH_01,PROD_0105,12/02/2024,3741,975,1028,3688.0,5360.8
INV_104555,WH_01,PROD_0252,30/07/2024,1154,123,553,,0.0
INV_104556,WH_04,PROD_0073,12/09/2024,886,185,133,938.0,631.79
INV_104557,WH_01,PROD_0174,22/11/2024,2719,359,151,2927.0,1701.62
INV_104558,WH_03,PROD_0248,21/06/2024,2807,1046,620,3233.0,3888.83
INV_104559,WH_03,PROD_0208,28/10/2024,2424,916,866,2474.0,3574.95
INV_104560,WH_09,PROD_0110,27/08/2024,4598,613,790,,0.0
INV_104561,WH_13,PROD_0179,06/08/2024,4125,968,1369,3724.0,1934.76
INV_104562,WH_01,PROD_0055,12/01/2024,1979,707,1121,1565.0,869.59
INV_104563,WH_06,PROD_0263,09/07/2024,1987,441,103,2325.0,2950.98
INV_104564,WH_06,PROD_0293,22/03/2024,3875,781,635,4021.0,5510.27
INV_104565,WH_12,PROD_0215,31/05/2024,3577,835,582,3830.0,2455.98
INV_104566,WH_08,PROD_0133,08/04/2024,2316,663,311,2668.0,2843.34
INV_104567,WH_02,PROD_0153,11/04/2024,1463,340,995,808.0,568.78
INV_104568,WH_13,PROD_0111,25/05/2024,2491,1439,230,3700.0,5094.54
INV_104569,WH_06,PROD_0101,31/05/2024,4681,541,1383,3839.0,2498.84
INV_104570,WH_14,PROD_0239,24/10/2024,2067,169,289,1947.0,1500.86
INV_104571,WH_12,PROD_0210,01/11/2024,594,764,1405,-47.0,-24.29
INV_104572,WH_13,PROD_0002,29/08/2024,4264,236,534,3966.0,5781.34
INV_104573,WH_03,PROD_0100,26/07/2024,4623,611,1218,4016.0,2447.35
INV_104574,WH_11,PROD_0246,20/10/2024,1150,333,531,952.0,674.58
INV_104575,WH_13,PROD_0024,18/02/2024,708,905,250,1363.0,1697.4
INV_104576,WH_10,PROD_0280,29/08/2024,3346,375,786,2935.0,2745.36
INV_104577,WH_05,PROD_0077,08/02/2024,2956,1152,1153,2955.0,2066.5
INV_104578,WH_09,PROD_0299,29/06/2024,4237,204,848,3593.0,2589.67
INV_104579,WH_08,PROD_0230,15/07/2024,4046,718,832,3932.0,4902.54
INV_104580,WH_04,PROD_0031,19/06/2024,2415,219,860,1774.0,2329.09
INV_104581,WH_02,PROD_0007,28/03/2024,1412,209,218,1403.0,1148.3
INV_104582,WH_10,PROD_0213,09/04/2024,1950,828,1199,1579.0,2254.9
INV_104583,WH_13,PROD_0215,22/04/2024,2352,306,1061,1597.0,1184.08
INV_104584,WH_02,PROD_0149,21/07/2024,983,1383,1041,1325.0,1338.7
INV_104585,WH_03,PROD_0184,27/05/2024,4625,1220,288,5557.0,4365.41
INV_104586,WH_12,PROD_0039,24/08/2024,4991,541,203,5329.0,3972.51
INV_104587,WH_15,PROD_0190,03/02/2024,1865,453,579,,0.0
INV_104588,WH_13,PROD_0050,14/02/2024,4252,1254,462,5044.0,4996.96
INV_104589,WH_11,PROD_0263,03/02/2024,2304,1169,717,2756.0,2714.64
INV_104590,WH_06,PROD_0095,14/06/2024,4528,1282,231,5579.0,7508.19
INV_104591,WH_10,PROD_0117,13/12/2024,1006,1464,608,1862.0,1407.27
INV_104592,WH_02,PROD_0274,28/09/2024,1100,606,820,886.0,1021.66
INV_104593,WH_08,PROD_0058,20/11/2024,848,339,1038,149.0,192.74
INV_104594,WH_05,PROD_0027,22/06/2024,4315,1332,1381,4266.0,6163.09
INV_104595,WH_08,PROD_0105,08/07/2024,1124,699,1324,499.0,573.79
INV_104596,WH_03,PROD_0225,06/06/2024,3510,428,368,3570.0,2248.36
INV_104597,WH_03,PROD_0125,06/03/2024,2128,444,682,1890.0,1037.43
INV_104598,WH_01,PROD_0029,25/09/2024,917,920,1181,656.0,837.49
INV_104599,WH_04,PROD_0008,24/02/2024,3280,190,1376,,0.0
INV_104600,WH_11,PROD_0271,31/05/2024,3813,1423,385,,0.0
INV_104601,WH_02,PROD_0046,12/10/2024,3425,613,363,3675.0,3796.41
INV_104602,WH_03,PROD_0243,19/07/2024,1631,938,1366,1203.0,1427.01
INV_104603,WH_15,PROD_0151,25/01/2024,4215,420,908,3727.0,5142.38
INV_104604,WH_06,PROD_0197,23/04/2024,4731,1193,486,5438.0,3939.68
INV_104605,WH_12,PROD_0261,15/10/2024,1413,666,715,1364.0,1916.48
INV_104606,WH_12,PROD_0002,08/07/2024,3963,851,1364,3450.0,2333.5
INV_104607,WH_05,PROD_0123,21/09/2024,2288,589,1173,1704.0,2365.31
INV_104608,WH_14,PROD_0274,26/02/2024,3762,563,542,3783.0,5208.79
INV_104609,WH_07,PROD_0146,01/07/2024,2699,279,931,2047.0,2961.85
INV_104610,WH_10,PROD_0234,08/09/2024,4098,1192,965,4325.0,4071.02
INV_104611,WH_12,PROD_0157,29/03/2024,4306,653,1100,3859.0,2422.95
INV_104612,WH_02,PROD_0041,12/11/2024,1833,669,630,1872.0,1980.44
INV_104613,WH_09,PROD_0056,06/05/2024,3609,442,519,3532.0,3173.56
INV_104614,WH_12,PROD_0236,20/12/2024,3426,1378,713,4091.0,5985.94
INV_104615,WH_06,PROD_0147,29/01/2024,4451,528,1344,3635.0,4820.44
INV_104616,WH_06,PROD_0062,15/05/2024,1603,1105,220,2488.0,3296.44
INV_104617,WH_12,PROD_0051,02/05/2024,4176,257,975,3458.0,2204.11
INV_104618,WH_10,PROD_0025,04/09/2024,3051,1346,1499,2898.0,3867.8
INV_104619,WH_11,PROD_0141,15/06/2024,676,361,647,390.0,428.94
INV_104620,WH_01,PROD_0206,12/04/2024,2925,1008,1232,2701.0,1636.61
INV_104621,WH_09,PROD_0180,31/12/2024,3379,1229,882,3726.0,2719.25
INV_104622,WH_15,PROD_0042,23/07/2024,2498,542,270,2770.0,2187.51
INV_104623,WH_08,PROD_0202,15/10/2024,2676,990,1085,2581.0,2618.03
INV_104624,WH_14,PROD_0148,26/03/2024,1659,613,181,2091.0,1282.67
INV_104625,WH_04,PROD_0111,21/04/2024,1731,172,432,1471.0,1520.03
INV_104626,WH_05,PROD_0156,22/03/2024,719,508,1487,-260.0,-219.0
INV_104627,WH_10,PROD_0300,04/09/2024,3891,900,404,4387.0,4461.91
INV_104628,WH_13,PROD_0082,29/03/2024,2283,326,870,1739.0,1318.72
INV_104629,WH_09,PROD_0168,07/09/2024,4746,933,110,5569.0,5322.38
INV_104630,WH_09,PROD_0151,28/04/2024,2773,143,1398,1518.0,2198.28
INV_104631,WH_10,PROD_0091,30/10/2024,1454,274,190,1538.0,1273.2
INV_104632,WH_08,PROD_0300,15/03/2024,4727,1377,841,5263.0,3448.78
INV_104633,WH_12,PROD_0282,02/08/2024,4448,169,1298,3319.0,4533.65
INV_104634,WH_15,PROD_0001,31/08/2024,534,203,808,-71.0,-61.44
INV_104635,WH_10,PROD_0215,30/11/2024,4171,972,479,4664.0,2773.74
INV_104636,WH_03,PROD_0091,21/03/2024,1879,1213,986,2106.0,1117.28
INV_104637,WH_06,PROD_0249,01/09/2024,2894,399,1297,1996.0,2104.44
INV_104638,WH_15,PROD_0245,01/08/2024,4920,472,1495,3897.0,4407.7
INV_104639,WH_05,PROD_0022,05/08/2024,4515,194,1016,3693.0,5350.09
INV_104640,WH_13,PROD_0197,26/04/2024,1107,1112,613,,0.0
INV_104641,WH_03,PROD_0156,24/02/2024,3255,375,729,2901.0,4228.99
INV_104642,WH_11,PROD_0020,09/06/2024,1318,1415,237,2496.0,2721.15
INV_104643,WH_06,PROD_0197,25/12/2024,2458,957,350,3065.0,4498.79
INV_104644,WH_02,PROD_0153,21/11/2024,605,290,1196,-301.0,-246.5
INV_104645,WH_12,PROD_0071,31/07/2024,3659,1064,364,4359.0,3726.33
INV_104646,WH_01,PROD_0092,25/04/2024,3573,328,970,2931.0,1897.46
INV_104647,WH_06,PROD_0153,30/09/2024,1017,634,423,1228.0,662.5
INV_104648,WH_10,PROD_0051,17/12/2024,1056,650,1359,347.0,279.18
INV_104649,WH_01,PROD_0163,05/12/2024,4320,1167,830,4657.0,4462.24
INV_104650,WH_04,PROD_0117,07/03/2024,2784,233,257,2760.0,3961.81
INV_104651,WH_01,PROD_0298,13/04/2024,2308,649,1236,1721.0,2350.46
INV_104652,WH_03,PROD_0009,03/03/2024,1112,1199,726,1585.0,2227.19
INV_104653,WH_14,PROD_0132,01/07/2024,4896,844,958,4782.0,3417.73
INV_104654,WH_06,PROD_0254,01/01/2024,3040,427,970,2497.0,3105.04
INV_104655,WH_03,PROD_0280,23/12/2024,2088,1404,730,2762.0,1807.38
INV_104656,WH_04,PROD_0039,09/03/2024,2737,701,872,2566.0,2896.84
INV_104657,WH_10,PROD_0120,03/03/2024,1248,1458,533,2173.0,1680.26
INV_104658,WH_04,PROD_0152,28/10/2024,1689,1116,1060,1745.0,1036.84
INV_104659,WH_04,PROD_0093,30/12/2024,3287,605,722,3170.0,3398.41
INV_104660,WH_08,PROD_0104,26/05/2024,4240,372,983,3629.0,4897.99
INV_104661,WH_15,PROD_0175,08/11/2024,3952,1225,268,4909.0,3645.23
INV_104662,WH_12,PROD_0273,26/04/2024,862,143,414,591.0,749.79
INV_104663,WH_12,PROD_0063,06/10/2024,3822,150,909,3063.0,1783.16
INV_104664,WH_12,PROD_0096,16/11/2024,2322,1156,469,3009.0,2327.13
INV_104665,WH_03,PROD_0147,22/11/2024,1540,674,732,1482.0,1612.62
INV_104666,WH_14,PROD_0221,06/05/2024,4754,632,882,4504.0,4396.57
INV_104667,WH_07,PROD_0040,02/04/2024,3146,941,433,3654.0,2230.23
INV_104668,WH_02,PROD_0252,03/10/2024,2492,943,404,3031.0,4367.43
INV_104669,WH_05,PROD_0241,21/08/2024,3865,704,1398,3171.0,2064.92
INV_104670,WH_14,PROD_0168,16/11/2024,4323,1486,1266,4543.0,2939.14
INV_104671,WH_07,PROD_0101,29/12/2024,1654,1232,1054,1832.0,2451.17
INV_104672,WH_12,PROD_0064,21/04/2024,1598,1482,563,2517.0,3244.65
INV_104673,WH_03,PROD_0078,26/03/2024,4069,1217,1215,4071.0,3487.04
INV_104674,WH_05,PROD_0152,02/08/2024,2820,388,511,2697.0,4016.65
INV_104675,WH_02,PROD_0041,07/05/2024,726,1421,1491,656.0,738.96
INV_104676,WH_02,PROD_0111,26/06/2024,2536,766,141,3161.0,1891.09
INV_104677,WH_06,PROD_0027,30/03/2024,2971,1177,1468,2680.0,3715.68
INV_104678,WH_08,PROD_0016,01/10/2024,2378,1457,935,2900.0,3304.87
INV_104679,WH_12,PROD_0032,11/03/2024,2973,462,168,3267.0,3730.52
INV_104680,WH_06,PROD_0120,03/01/2024,1654,1158,1086,1726.0,1217.74
INV_104681,WH_10,PROD_0100,06/12/2024,1250,895,786,1359.0,1011.21
INV_104682,WH_10,PROD_0035,20/04/2024,1151,454,276,1329.0,1532.1
INV_104683,WH_13,PROD_0011,16/09/2024,4841,1453,832,5462.0,5566.47
INV_104684,WH_05,PROD_0253,28/01/2024,2676,847,1122,2401.0,2134.21
INV_104685,WH_09,PROD_0203,23/12/2024,539,811,102,,0.0
INV_104686,WH_11,PROD_0070,01/01/2024,4173,550,1118,3605.0,5170.15
INV_104687,WH_11,PROD_0193,07/09/2024,913,951,628,1236.0,1818.62
INV_104688,WH_06,PROD_0099,12/02/2024,4429,776,721,4484.0,4978.66
INV_104689,WH_15,PROD_0140,04/11/2024,807,1362,879,1290.0,1682.69
INV_104690,WH_12,PROD_0073,23/05/2024,3485,1309,551,4243.0,6318.63
INV_104691,WH_01,PROD_0092,06/02/2024,2434,690,491,2633.0,3180.44
INV_104692,WH_06,PROD_0221,11/08/2024,2081,146,1450,777.0,1099.67
INV_104693,WH_13,PROD_0143,11/05/2024,3659,591,292,3958.0,2930.66
INV_104694,WH_01,PROD_0099,28/02/2024,4004,193,1085,3112.0,4368.04
INV_104695,WH_10,PROD_0060,25/02/2024,4066,574,1256,3384.0,4719.91
INV_104696,WH_04,PROD_0108,27/03/2024,3665,277,1181,2761.0,2756.72
INV_104697,WH_01,PROD_0026,11/08/2024,2165,192,1107,1250.0,1126.35
INV_104698,WH_08,PROD_0075,21/03/2024,2080,550,853,1777.0,1405.97
INV_104699,WH_09,PROD_0297,26/03/2024,4869,523,1374,4018.0,5831.44
INV_104700,WH_12,PROD_0207,08/01/2024,943,1268,346,1865.0,2084.6
INV_104701,WH_10,PROD_0297,24/07/2024,2911,809,525,,0.0
INV_104702,WH_12,PROD_0021,21/06/2024,2074,292,1027,1339.0,1521.75
INV_104703,WH_15,PROD_0017,30/11/2024,4539,883,1332,4090.0,2242.98
INV_104704,WH_15,PROD_0013,13/01/2024,738,1043,513,1268.0,1232.44
INV_104705,WH_07,PROD_0197,13/07/2024,933,336,1405,-136.0,-197.78
INV_104706,WH_14,PROD_0270,29/03/2024,2965,1290,416,3839.0,2096.61
INV_104707,WH_08,PROD_0040,16/09/2024,3890,597,887,3600.0,3412.43
INV_104708,WH_03,PROD_0295,29/10/2024,4703,1268,637,5334.0,2776.28
INV_104709,WH_03,PROD_0030,21/07/2024,2233,969,1007,2195.0,1281.13
INV_104710,WH_08,PROD_0269,02/08/2024,3145,924,1425,2644.0,3605.33
INV_104711,WH_08,PROD_0077,08/06/2024,2135,921,1000,2056.0,1270.19
INV_104712,WH_06,PROD_0103,28/08/2024,2045,716,1457,1304.0,1190.48
INV_104713,WH_07,PROD_0077,29/03/2024,4369,1065,774,4660.0,6354.05
INV_104714,WH_11,PROD_0088,15/08/2024,1952,527,1074,1405.0,2055.89
INV_104715,WH_01,PROD_0222,24/05/2024,4143,745,1175,3713.0,4744.36
INV_104716,WH_13,PROD_0070,22/04/2024,1098,575,437,1236.0,1222.27
INV_104717,WH_08,PROD_0201,22/08/2024,3130,1411,859,3682.0,3262.81
INV_104718,WH_12,PROD_0038,10/11/2024,1432,1014,448,1998.0,2085.53
INV_104719,WH_10,PROD_0224,06/03/2024,1084,1265,1125,1224.0,1651.3
INV_104720,WH_08,PROD_0213,14/09/2024,1206,988,797,1397.0,1706.39
INV_104721,WH_11,PROD_0113,17/08/2024,4678,1244,1452,4470.0,3838.5
INV_104722,WH_03,PROD_0042,13/12/2024,3739,1380,261,4858.0,6626.77
INV_104723,WH_08,PROD_0260,05/02/2024,557,1464,786,1235.0,1007.57
INV_104724,WH_15,PROD_0162,25/04/2024,2318,1140,445,3013.0,4404.38
INV_104725,WH_06,PROD_0017,28/01/2024,3846,265,1396,2715.0,2276.34
INV_104726,WH_01,PROD_0157,01/07/2024,600,458,790,268.0,257.78
INV_104727,WH_09,PROD_0044,16/07/2024,2777,1034,1447,2364.0,3401.25
INV_104728,WH_10,PROD_0195,11/09/2024,3744,295,996,3043.0,1743.28
INV_104729,WH_15,PROD_0140,04/11/2024,4975,627,816,4786.0,3389.07
INV_104730,WH_08,PROD_0245,11/03/2024,2983,687,732,2938.0,2225.61
INV_104731,WH_15,PROD_0148,17/05/2024,2167,798,658,2307.0,2888.97
INV_104732,WH_03,PROD_0281,06/09/2024,2389,1296,151,3534.0,3770.22
INV_104733,WH_15,PROD_0126,09/08/2024,3382,419,948,2853.0,3993.47
INV_104734,WH_10,PROD_0262,14/11/2024,4985,413,1349,4049.0,5268.68
INV_104735,WH_14,PROD_0017,22/04/2024,4544,251,610,4185.0,5888.68
INV_104736,WH_11,PROD_0280,13/03/2024,2050,814,1353,1511.0,1747.4
INV_104737,WH_06,PROD_0238,25/02/2024,4714,621,471,4864.0,4935.39
INV_104738,WH_10,PROD_0075,19/06/2024,3585,404,176,3813.0,4053.59
INV_104739,WH_10,PROD_0199,30/05/2024,2480,624,980,2124.0,2252.66
INV_104740,WH_04,PROD_0289,25/04/2024,4937,863,279,5521.0,3015.04
INV_104741,WH_01,PROD_0070,24/08/2024,2023,1043,454,2612.0,3548.46
INV_104742,WH_07,PROD_0099,03/11/2024,4555,484,198,4841.0,5152.11
INV_104743,WH_10,PROD_0026,01/07/2024,4954,1338,354,5938.0,6095.8
INV_104744,WH_12,PROD_0299,06/09/2024,1521,492,588,1425.0,1092.97
INV_104745,WH_02,PROD_0262,21/12/2024,685,284,193,776.0,1033.13
INV_104746,WH_13,PROD_0299,09/01/2024,1012,394,222,1184.0,1463.18
INV_104747,WH_12,PROD_0177,18/10/2024,4889,1403,1218,5074.0,7136.05
INV_104748,WH_11,PROD_0109,02/09/2024,737,456,922,271.0,340.12
INV_104749,WH_13,PROD_0106,23/10/2024,4270,1054,741,4583.0,4239.86
INV_104750,WH_15,PROD_0137,06/10/2024,4542,1061,361,5242.0,6713.99
INV_104751,WH_07,PROD_0112,02/08/2024,3186,198,1473,1911.0,1177.34
INV_104752,WH_03,PROD_0130,20/11/2024,2594,102,1040,1656.0,2206.44
INV_104753,WH_10,PROD_0165,19/02/2024,4853,433,631,4655.0,5844.62
INV_104754,WH_09,PROD_0160,30/05/2024,2393,806,569,2630.0,2579.57
INV_104755,WH_05,PROD_0046,01/09/2024,1414,601,1249,766.0,881.14
INV_104756,WH_09,PROD_0142,02/04/2024,4425,645,300,4770.0,5616.66
INV_104757,WH_05,PROD_0271,15/08/2024,4244,1064,596,4712.0,4470.44
INV_104758,WH_13,PROD_0027,06/01/2024,3133,519,427,,0.0
INV_104759,WH_05,PROD_0246,04/03/2024,4278,1219,283,5214.0,7413.29
INV_104760,WH_08,PROD_0227,07/04/2024,4890,1380,849,5421.0,4381.52
INV_104761,WH_14,PROD_0216,22/03/2024,926,379,1499,-194.0,-192.57
INV_104762,WH_06,PROD_0147,11/01/2024,2155,1055,204,3006.0,2506.87
INV_104763,WH_04,PROD_0232,08/04/2024,2570,730,628,2672.0,1576.66
INV_104764,WH_14,PROD_0266,08/11/2024,2124,1391,369,3146.0,2389.87
INV_104765,WH_08,PROD_0211,10/07/2024,1790,1362,1201,1951.0,2407.0
INV_104766,WH_09,PROD_0276,06/06/2024,2497,776,739,2534.0,3046.25
INV_104767,WH_11,PROD_0252,30/08/2024,754,1454,1233,975.0,898.47
INV_104768,WH_13,PROD_0046,04/07/2024,1964,1452,1091,2325.0,2342.56
INV_104769,WH_03,PROD_0245,05/09/2024,1109,1429,305,2233.0,1259.51
INV_104770,WH_08,PROD_0053,27/05/2024,4417,220,1303,3334.0,2935.88
INV_104771,WH_02,PROD_0041,09/10/2024,1955,1133,322,2766.0,2623.6
INV_104772,WH_03,PROD_0003,01/10/2024,3749,314,1370,2693.0,3974.34
INV_104773,WH_11,PROD_0210,11/12/2024,3168,139,231,,0.0
INV_104774,WH_15,PROD_0179,26/01/2024,2185,1345,346,3184.0,4151.8
INV_104775,WH_12,PROD_0252,11/09/2024,4679,1087,216,5550.0,4485.25
INV_104776,WH_01,PROD_0056,21/08/2024,4612,754,708,4658.0,2544.39
INV_104777,WH_10,PROD_0108,29/05/2024,4118,1424,1418,4124.0,4806.61
INV_104778,WH_03,PROD_0229,15/08/2024,3036,1441,886,3591.0,5064.91
INV_104779,WH_12,PROD_0052,18/09/2024,3471,635,806,3300.0,2375.45
INV_104780,WH_02,PROD_0095,18/12/2024,4236,1325,569,4992.0,4904.16
INV_104781,WH_05,PROD_0221,09/12/2024,2612,1164,786,2990.0,1935.49
INV_104782,WH_11,PROD_0107,25/06/2024,3483,826,981,3328.0,3109.05
INV_104783,WH_01,PROD_0185,30/03/2024,3418,1196,418,4196.0,5410.6
INV_104784,WH_14,PROD_0230,25/04/2024,3730,1414,1064,4080.0,2826.42
INV_104785,WH_02,PROD_0174,08/07/2024,4782,889,392,5279.0,4826.17
INV_104786,WH_05,PROD_0143,21/08/2024,1267,803,517,1553.0,802.38
INV_104787,WH_04,PROD_0007,14/06/2024,2481,508,1476,1513.0,978.12
INV_104788,WH_09,PROD_0036,01/05/2024,1607,761,404,1964.0,1635.9
INV_104789,WH_13,PROD_0093,28/07/2024,3091,941,1446,2586.0,2979.42
INV_104790,WH_01,PROD_0236,07/01/2024,2078,400,1229,1249.0,1119.14
INV_104791,WH_08,PROD_0282,21/02/2024,2014,198,1467,745.0,658.39
INV_104792,WH_11,PROD_0015,07/11/2024,1460,263,1472,251.0,288.85
INV_104793,WH_10,PROD_0161,22/03/2024,2285,1060,125,3220.0,1974.47
INV_104794,WH_10,PROD_0096,11/02/2024,1946,1413,293,3066.0,2383.18
INV_104795,WH_07,PROD_0082,02/11/2024,3171,855,1184,2842.0,3112.39
INV_104796,WH_03,PROD_0283,12/03/2024,4206,136,553,3789.0,4299.78
INV_104797,WH_15,PROD_0261,18/06/2024,1568,657,138,2087.0,2602.25
INV_104798,WH_05,PROD_0296,04/02/2024,2579,588,284,2883.0,2142.94
INV_104799,WH_13,PROD_0195,10/04/2024,2885,669,127,3427.0,2592.35
INV_104800,WH_07,PROD_0209,12/09/2024,4620,924,1304,4240.0,3955.87
INV_104801,WH_01,PROD_0287,10/06/2024,2888,654,854,2688.0,2533.04
INV_104802,WH_07,PROD_0266,09/09/2024,2621,292,420,2493.0,1416.55
INV_104803,WH_06,PROD_0294,17/01/2024,2173,1348,1479,2042.0,2481.22
INV_104804,WH_11,PROD_0132,11/07/2024,4474,885,386,4973.0,3724.9
INV_104805,WH_03,PROD_0070,02/11/2024,4168,1066,406,4828.0,3260.6
INV_104806,WH_15,PROD_0266,19/04/2024,2661,1361,1169,2853.0,1445.6
INV_104807,WH_08,PROD_0079,27/11/2024,4631,805,135,5301.0,2852.16
INV_104808,WH_15,PROD_0057,10/04/2024,897,245,269,873.0,1056.33
INV_104809,WH_10,PROD_0082,10/05/2024,4252,698,490,4460.0,4514.91
INV_104810,WH_09,PROD_0231,21/09/2024,509,477,1433,-447.0,-420.03
INV_104811,WH_15,PROD_0192,12/11/2024,2827,636,1196,2267.0,2727.87
INV_104812,WH_09,PROD_0252,19/05/2024,3732,491,606,3617.0,3370.79
INV_104813,WH_13,PROD_0110,17/02/2024,1476,1431,1280,1627.0,1413.31
INV_104814,WH_14,PROD_0134,17/03/2024,3032,370,796,2606.0,3292.08
INV_104815,WH_02,PROD_0162,01/11/2024,2311,1232,575,2968.0,3704.87
INV_104816,WH_02,PROD_0167,29/10/2024,2781,1069,175,3675.0,3772.16
INV_104817,WH_11,PROD_0154,17/08/2024,4203,482,1174,3511.0,5036.73
INV_104818,WH_08,PROD_0253,12/03/2024,3045,246,150,3141.0,4267.39
INV_104819,WH_12,PROD_0203,01/12/2024,4377,268,573,,0.0
INV_104820,WH_11,PROD_0061,29/03/2024,3947,1053,1261,3739.0,5316.43
INV_104821,WH_10,PROD_0279,04/10/2024,3936,1064,804,4196.0,2741.0
INV_104822,WH_02,PROD_0221,02/12/2024,1787,1372,1066,2093.0,2595.63
INV_104823,WH_09,PROD_0224,22/06/2024,4796,1045,1021,4820.0,5649.46
INV_104824,WH_10,PROD_0267,03/02/2024,3058,1133,914,3277.0,3326.88
INV_104825,WH_10,PROD_0074,29/05/2024,3203,1223,462,3964.0,2847.59
INV_104826,WH_01,PROD_0018,25/09/2024,2360,742,1306,1796.0,1269.35
INV_104827,WH_14,PROD_0228,22/10/2024,4388,1106,1024,4470.0,5003.27
INV_104828,WH_07,PROD_0261,24/04/2024,2365,1465,1259,2571.0,3322.71
INV_104829,WH_06,PROD_0117,29/03/2024,660,1459,1312,807.0,865.64
INV_104830,WH_10,PROD_0042,16/11/2024,3641,311,225,3727.0,4447.58
INV_104831,WH_04,PROD_0251,13/04/2024,4346,1428,821,4953.0,5936.95
INV_104832,WH_08,PROD_0215,19/05/2024,2389,115,1430,1074.0,1385.14
INV_104833,WH_12,PROD_0035,21/12/2024,1012,480,1117,375.0,306.98
INV_104834,WH_10,PROD_0263,19/06/2024,4232,814,1304,3742.0,4237.61
INV_104835,WH_03,PROD_0101,06/03/2024,948,480,1109,319.0,342.7
INV_104836,WH_01,PROD_0128,07/02/2024,3579,323,390,3512.0,3186.54
INV_104837,WH_09,PROD_0027,31/08/2024,712,1210,934,988.0,1137.17
INV_104838,WH_11,PROD_0277,09/06/2024,4280,1039,312,5007.0,5209.48
INV_104839,WH_15,PROD_0132,04/07/2024,3996,1442,964,4474.0,3822.63
INV_104840,WH_01,PROD_0047,20/08/2024,3061,1378,765,3674.0,3423.1
INV_104841,WH_07,PROD_0297,17/08/2024,4541,1143,695,4989.0,5417.4
INV_104842,WH_09,PROD_0236,28/09/2024,2299,886,1146,2039.0,2784.84
INV_104843,WH_13,PROD_0127,06/12/2024,4625,1038,650,5013.0,6268.6
INV_104844,WH_01,PROD_0171,09/08/2024,4570,262,1206,3626.0,4947.42
INV_104845,WH_14,PROD_0035,18/10/2024,3841,641,1086,3396.0,3103.36
INV_104846,WH_15,PROD_0111,05/07/2024,1250,742,243,1749.0,1943.94
INV_104847,WH_11,PROD_0088,01/07/2024,2738,904,1102,2540.0,2104.27
INV_104848,WH_03,PROD_0267,12/09/2024,1679,1173,1077,1775.0,1798.27
INV_104849,WH_07,PROD_0135,13/04/2024,2766,1064,487,3343.0,2863.0
INV_104850,WH_04,PROD_0247,17/12/2024,2976,1107,273,3810.0,5229.46
INV_104851,WH_02,PROD_0094,06/06/2024,1247,1414,757,1904.0,1716.93
INV_104852,WH_15,PROD_0253,01/02/2024,3375,571,295,3651.0,4307.63
INV_104853,WH_13,PROD_0097,12/02/2024,1989,1421,698,2712.0,2652.76
INV_104854,WH_04,PROD_0263,12/02/2024,4894,226,105,5015.0,4320.46
INV_104855,WH_05,PROD_0148,24/12/2024,1127,149,969,307.0,402.77
INV_104856,WH_02,PROD_0229,07/03/2024,4878,249,342,4785.0,2555.07
INV_104857,WH_10,PROD_0211,22/01/2024,1588,1093,1392,1289.0,805.68
INV_104858,WH_10,PROD_0183,05/04/2024,3459,217,571,3105.0,1688.48
INV_104859,WH_05,PROD_0120,12/04/2024,4697,233,370,4560.0,6780.13
INV_104860,WH_10,PROD_0042,13/06/2024,4455,222,765,3912.0,4805.65
INV_104861,WH_04,PROD_0244,03/04/2024,1870,596,340,2126.0,2314.54
INV_104862,WH_02,PROD_0020,04/12/2024,4251,191,860,3582.0,1891.46
INV_104863,WH_12,PROD_0293,06/01/2024,2953,257,1222,1988.0,2447.37
INV_104864,WH_03,PROD_0103,29/08/2024,2350,1498,538,3310.0,3404.5
INV_104865,WH_03,PROD_0039,18/11/2024,4011,603,109,4505.0,2677.8
INV_104866,WH_09,PROD_0259,29/11/2024,4451,1078,537,4992.0,3798.79
INV_104867,WH_01,PROD_0251,22/02/2024,3211,657,136,3732.0,3142.76
INV_104868,WH_01,PROD_0130,14/08/2024,2768,237,122,2883.0,3289.01
INV_104869,WH_12,PROD_0174,06/01/2024,2901,1421,329,,0.0
INV_104870,WH_13,PROD_0195,26/01/2024,1577,129,938,768.0,731.2
INV_104871,WH_11,PROD_0199,10/03/2024,1729,1003,1044,1688.0,888.77
INV_104872,WH_09,PROD_0028,04/04/2024,768,227,601,394.0,383.83
INV_104873,WH_10,PROD_0037,25/09/2024,2662,1410,894,3178.0,3158.8
INV_104874,WH_07,PROD_0050,29/12/2024,1697,1048,848,1897.0,2711.67
INV_104875,WH_12,PROD_0193,30/04/2024,2235,1168,618,2785.0,2707.48
INV_104876,WH_14,PROD_0199,21/04/2024,3932,878,1213,3597.0,4041.31
